NOAA/NOS/CO-OPS
Disclaimer: These data are based upon the latest information available as of the date of your request, and may differ from the published tide tables.
Daily Tide Predictions
StationName: Bodega Harbor entrance 
State: CA 
Stationid: 9415625
ReferencedToStationName: San Francisco
ReferencedToStationId: 9414290
HeightOffsetLow: + 0.1
HeightOffsetHigh: + -0.2
TimeOffsetLow: -16
TimeOffsetHigh: -38
Prediction Type: Subordinate
From: 20200901 05:26 - 20200930 23:03
Units: Feet
Time Zone: LST_LDT
Datum: MLLW
Interval Type: High/Low

Date 		Day	Time		Pred	High/Low
2020/09/01	Tue	05:26 AM	-0.07	L
2020/09/01	Tue	12:01 PM	5.03	H
2020/09/01	Tue	05:29 PM	2.30	L
2020/09/01	Tue	11:11 PM	5.78	H
2020/09/02	Wed	05:59 AM	0.12	L
2020/09/02	Wed	12:30 PM	5.03	H
2020/09/02	Wed	06:07 PM	2.11	L
2020/09/02	Wed	11:51 PM	5.54	H
2020/09/03	Thu	06:31 AM	0.41	L
2020/09/03	Thu	12:57 PM	5.03	H
2020/09/03	Thu	06:44 PM	1.94	L
2020/09/04	Fri	12:31 AM	5.25	H
2020/09/04	Fri	07:01 AM	0.77	L
2020/09/04	Fri	01:22 PM	5.05	H
2020/09/04	Fri	07:22 PM	1.79	L
2020/09/05	Sat	01:12 AM	4.92	H
2020/09/05	Sat	07:31 AM	1.20	L
2020/09/05	Sat	01:47 PM	5.09	H
2020/09/05	Sat	08:01 PM	1.67	L
2020/09/06	Sun	01:56 AM	4.56	H
2020/09/06	Sun	08:02 AM	1.68	L
2020/09/06	Sun	02:14 PM	5.12	H
2020/09/06	Sun	08:44 PM	1.58	L
2020/09/07	Mon	02:46 AM	4.20	H
2020/09/07	Mon	08:36 AM	2.19	L
2020/09/07	Mon	02:45 PM	5.13	H
2020/09/07	Mon	09:33 PM	1.52	L
2020/09/08	Tue	03:49 AM	3.88	H
2020/09/08	Tue	09:15 AM	2.70	L
2020/09/08	Tue	03:23 PM	5.11	H
2020/09/08	Tue	10:31 PM	1.43	L
2020/09/09	Wed	05:13 AM	3.69	H
2020/09/09	Wed	10:07 AM	3.15	L
2020/09/09	Wed	04:10 PM	5.09	H
2020/09/09	Wed	11:39 PM	1.28	L
2020/09/10	Thu	06:52 AM	3.74	H
2020/09/10	Thu	11:21 AM	3.45	L
2020/09/10	Thu	05:07 PM	5.12	H
2020/09/11	Fri	12:48 AM	1.02	L
2020/09/11	Fri	08:11 AM	3.98	H
2020/09/11	Fri	12:44 PM	3.53	L
2020/09/11	Fri	06:11 PM	5.23	H
2020/09/12	Sat	01:49 AM	0.66	L
2020/09/12	Sat	09:02 AM	4.25	H
2020/09/12	Sat	01:49 PM	3.38	L
2020/09/12	Sat	07:14 PM	5.45	H
2020/09/13	Sun	02:41 AM	0.27	L
2020/09/13	Sun	09:40 AM	4.50	H
2020/09/13	Sun	02:41 PM	3.08	L
2020/09/13	Sun	08:12 PM	5.72	H
2020/09/14	Mon	03:27 AM	-0.07	L
2020/09/14	Mon	10:15 AM	4.74	H
2020/09/14	Mon	03:28 PM	2.67	L
2020/09/14	Mon	09:07 PM	5.98	H
2020/09/15	Tue	04:09 AM	-0.28	L
2020/09/15	Tue	10:48 AM	4.98	H
2020/09/15	Tue	04:12 PM	2.18	L
2020/09/15	Tue	09:59 PM	6.14	H
2020/09/16	Wed	04:49 AM	-0.34	L
2020/09/16	Wed	11:20 AM	5.24	H
2020/09/16	Wed	04:57 PM	1.65	L
2020/09/16	Wed	10:51 PM	6.17	H
2020/09/17	Thu	05:29 AM	-0.19	L
2020/09/17	Thu	11:54 AM	5.51	H
2020/09/17	Thu	05:44 PM	1.13	L
2020/09/17	Thu	11:45 PM	6.04	H
2020/09/18	Fri	06:09 AM	0.15	L
2020/09/18	Fri	12:28 PM	5.76	H
2020/09/18	Fri	06:33 PM	0.69	L
2020/09/19	Sat	12:40 AM	5.74	H
2020/09/19	Sat	06:50 AM	0.65	L
2020/09/19	Sat	01:05 PM	5.97	H
2020/09/19	Sat	07:25 PM	0.35	L
2020/09/20	Sun	01:38 AM	5.34	H
2020/09/20	Sun	07:33 AM	1.28	L
2020/09/20	Sun	01:44 PM	6.09	H
2020/09/20	Sun	08:21 PM	0.17	L
2020/09/21	Mon	02:43 AM	4.90	H
2020/09/21	Mon	08:19 AM	1.95	L
2020/09/21	Mon	02:28 PM	6.08	H
2020/09/21	Mon	09:22 PM	0.14	L
2020/09/22	Tue	03:57 AM	4.52	H
2020/09/22	Tue	09:13 AM	2.58	L
2020/09/22	Tue	03:18 PM	5.95	H
2020/09/22	Tue	10:31 PM	0.18	L
2020/09/23	Wed	05:23 AM	4.33	H
2020/09/23	Wed	10:24 AM	3.08	L
2020/09/23	Wed	04:17 PM	5.75	H
2020/09/23	Wed	11:45 PM	0.23	L
2020/09/24	Thu	06:51 AM	4.40	H
2020/09/24	Thu	11:51 AM	3.30	L
2020/09/24	Thu	05:25 PM	5.55	H
2020/09/25	Fri	12:58 AM	0.22	L
2020/09/25	Fri	08:03 AM	4.63	H
2020/09/25	Fri	01:14 PM	3.20	L
2020/09/25	Fri	06:37 PM	5.44	H
2020/09/26	Sat	02:02 AM	0.18	L
2020/09/26	Sat	08:57 AM	4.86	H
2020/09/26	Sat	02:20 PM	2.89	L
2020/09/26	Sat	07:44 PM	5.42	H
2020/09/27	Sun	02:56 AM	0.16	L
2020/09/27	Sun	09:40 AM	5.03	H
2020/09/27	Sun	03:14 PM	2.52	L
2020/09/27	Sun	08:43 PM	5.43	H
2020/09/28	Mon	03:41 AM	0.21	L
2020/09/28	Mon	10:17 AM	5.13	H
2020/09/28	Mon	03:59 PM	2.15	L
2020/09/28	Mon	09:34 PM	5.41	H
2020/09/29	Tue	04:19 AM	0.34	L
2020/09/29	Tue	10:48 AM	5.17	H
2020/09/29	Tue	04:38 PM	1.83	L
2020/09/29	Tue	10:20 PM	5.33	H
2020/09/30	Wed	04:53 AM	0.55	L
2020/09/30	Wed	11:15 AM	5.19	H
2020/09/30	Wed	05:15 PM	1.54	L
2020/09/30	Wed	11:03 PM	5.20	H
