NOAA/NOS/CO-OPS
Disclaimer: These data are based upon the latest information available as of the date of your request, and may differ from the published tide tables.
Daily Tide Predictions
StationName: Bodega Harbor entrance 
State: CA 
Stationid: 9415625
ReferencedToStationName: San Francisco
ReferencedToStationId: 9414290
HeightOffsetLow: + 0.1
HeightOffsetHigh: + -0.2
TimeOffsetLow: -16
TimeOffsetHigh: -38
Prediction Type: Subordinate
From: 20200601 02:16 - 20200630 19:48
Units: Feet
Time Zone: LST_LDT
Datum: MLLW
Interval Type: High/Low

Date 		Day	Time		Pred	High/Low
2020/06/27	Sat	11:46 PM	2.19	L
2020/06/28	Sun	05:01 AM	4.19	H
2020/06/28	Sun	11:29 AM	0.64	L
2020/06/28	Sun	06:19 PM	5.57	H
2020/06/29	Mon	12:58 AM	1.50	L
2020/06/29	Mon	06:31 AM	3.88	H
2020/06/29	Mon	12:25 PM	1.23	L
2020/06/29	Mon	07:03 PM	5.92	H
2020/06/30	Tue	02:02 AM	0.76	L
2020/06/30	Tue	08:00 AM	3.85	H
2020/06/30	Tue	01:21 PM	1.78	L
2020/06/30	Tue	07:48 PM	6.24	H
