NOAA/NOS/CO-OPS
Disclaimer: These data are based upon the latest information available as of the date of your request, and may differ from the published tide tables.
Daily Tide Predictions
StationName: Bodega Harbor entrance 
State: CA 
Stationid: 9415625
ReferencedToStationName: San Francisco
ReferencedToStationId: 9414290
HeightOffsetLow: + 0.1
HeightOffsetHigh: + -0.2
TimeOffsetLow: -16
TimeOffsetHigh: -38
Prediction Type: Subordinate
From: 20190901 00:31 - 20190930 19:10
Units: Feet
Time Zone: LST_LDT
Datum: MLLW
Interval Type: High/Low

Date 		Day	Time		Pred	High/Low
2019/09/27	Fri	10:38 PM	6.11	H
2019/09/28	Sat	05:07 AM	-0.07	L
2019/09/28	Sat	11:29 AM	5.76	H
2019/09/28	Sat	05:30 PM	0.71	L
2019/09/28	Sat	11:34 PM	5.97	H
2019/09/29	Sun	05:50 AM	0.32	L
2019/09/29	Sun	12:06 PM	5.98	H
2019/09/29	Sun	06:20 PM	0.30	L
2019/09/30	Mon	12:30 AM	5.70	H
2019/09/30	Mon	06:32 AM	0.84	L
2019/09/30	Mon	12:43 PM	6.10	H
2019/09/30	Mon	07:10 PM	0.06	L
