NOAA/NOS/CO-OPS
Disclaimer: These data are based upon the latest information available as of the date of your request, and may differ from the published tide tables.
Daily Tide Predictions
StationName: Bodega Harbor entrance 
State: CA 
Stationid: 9415625
ReferencedToStationName: San Francisco
ReferencedToStationId: 9414290
HeightOffsetLow: + 0.1
HeightOffsetHigh: + -0.2
TimeOffsetLow: -16
TimeOffsetHigh: -38
Prediction Type: Subordinate
From: 20200701 02:58 - 20200731 21:02
Units: Feet
Time Zone: LST_LDT
Datum: MLLW
Interval Type: High/Low

Date 		Day	Time		Pred	High/Low
2020/07/28	Tue	12:37 AM	1.02	L
2020/07/28	Tue	06:39 AM	3.85	H
2020/07/28	Tue	11:58 AM	2.15	L
2020/07/28	Tue	06:25 PM	6.15	H
2020/07/29	Wed	01:45 AM	0.47	L
2020/07/29	Wed	08:12 AM	3.94	H
2020/07/29	Wed	01:03 PM	2.64	L
2020/07/29	Wed	07:18 PM	6.32	H
2020/07/30	Thu	02:45 AM	-0.01	L
2020/07/30	Thu	09:28 AM	4.23	H
2020/07/30	Thu	02:09 PM	2.94	L
2020/07/30	Thu	08:11 PM	6.45	H
2020/07/31	Fri	03:38 AM	-0.38	L
2020/07/31	Fri	10:27 AM	4.52	H
2020/07/31	Fri	03:09 PM	3.06	L
2020/07/31	Fri	09:02 PM	6.50	H
