 mm/dd/yyyy   hh:mm:ss       PrdM     Tv290C      C0S/m      DepSM      Sal00  Density00
 07/28/2020   18:35:30      1.042    15.4670   4.182828      1.034    33.6048  1024.7986
 07/28/2020   18:35:32      1.086    15.4478   4.181501      1.078    33.6093  1024.8065
 07/28/2020   18:35:34      1.033    15.4034   4.177195      1.025    33.6086  1024.8156
 07/28/2020   18:35:36      1.061    15.4558   4.182263      1.053    33.6093  1024.8046
 07/28/2020   18:35:38      1.077    15.4759   4.183912      1.069    33.6069  1024.7984
 07/28/2020   18:35:40      1.055    15.4931   4.185589      1.047    33.6073  1024.7948
 07/28/2020   18:35:42      1.059    15.4659   4.182703      1.051    33.6047  1024.7988
 07/28/2020   18:35:44      1.081    15.5491   4.190999      1.073    33.6080  1024.7830
 07/28/2020   18:35:46      1.050    15.5388   4.189629      1.042    33.6044  1024.7824
 07/28/2020   18:35:48      1.106    15.5169   4.187778      1.098    33.6065  1024.7891
 07/28/2020   18:35:50      1.065    15.5069   4.187067      1.057    33.6087  1024.7928
 07/28/2020   18:35:52      1.064    15.4386   4.180390      1.056    33.6072  1024.8068
 07/28/2020   18:35:54      1.018    15.4342   4.180223      1.010    33.6094  1024.8093
 07/28/2020   18:35:56      1.095    15.4514   4.181368      1.087    33.6050  1024.8025
 07/28/2020   18:35:58      1.071    15.4676   4.183120      1.063    33.6069  1024.8002
 07/28/2020   18:36:00      1.079    15.4244   4.179422      1.071    33.6106  1024.8127
 07/28/2020   18:36:02      1.097    15.3750   4.174539      1.089    33.6090  1024.8225
 07/28/2020   18:36:04      1.618    15.3051   4.168433      1.606    33.6137  1024.8437
 07/28/2020   18:36:06      2.762    15.2283   4.161352      2.741    33.6153  1024.8669
 07/28/2020   18:36:08      3.665    15.0618   4.145799      3.637    33.6175  1024.9090
 07/28/2020   18:36:10      4.763    14.8911   4.129792      4.727    33.6188  1024.9520
 07/28/2020   18:36:12      5.923    14.8492   4.126400      5.879    33.6237  1024.9700
 07/28/2020   18:36:14      6.870    14.8438   4.126213      6.819    33.6263  1024.9774
 07/28/2020   18:36:16      7.989    14.7716   4.119794      7.929    33.6298  1025.0006
 07/28/2020   18:36:18      8.991    14.7380   4.117086      8.924    33.6338  1025.0154
 07/28/2020   18:36:20      9.648    14.7383   4.117121      9.575    33.6335  1025.0181
 07/28/2020   18:36:22      9.272    14.7459   4.117760      9.203    33.6329  1025.0143
 07/28/2020   18:36:24      8.331    14.7424   4.117389      8.268    33.6329  1025.0108
 07/28/2020   18:36:26      7.507    14.7395   4.117022      7.451    33.6325  1025.0075
 07/28/2020   18:36:28      6.582    14.7744   4.120062      6.533    33.6304  1024.9942
 07/28/2020   18:36:30      5.369    14.8474   4.126266      5.329    33.6243  1024.9684
 07/28/2020   18:36:32      4.586    14.8598   4.127089      4.551    33.6213  1024.9599
 07/28/2020   18:36:34      3.685    14.8736   4.128114      3.657    33.6191  1024.9513
 07/28/2020   18:36:36      2.593    14.9585   4.136185      2.573    33.6197  1024.9284
 07/28/2020   18:36:38      1.575    15.1406   4.153116      1.563    33.6167  1024.8819
 07/28/2020   18:36:40      0.719    15.3222   4.169505      0.714    33.6091  1024.8324
 07/28/2020   18:36:42     -0.077    15.5390   4.190249     -0.077    33.6103  1024.7818
 07/28/2020   18:36:44     -0.181    15.3914   3.042787     -0.180    24.1133  1017.5331
 07/28/2020   18:36:46     -0.182    15.3633   0.566010     -0.181     3.8301  1001.9936
 07/28/2020   18:36:48     -0.183    15.3414   0.460832     -0.181     3.0783  1001.4200
 07/28/2020   18:36:50     -0.182    15.3206   0.387669     -0.182     2.5623  1001.0269
 07/28/2020   18:36:52     -0.183    15.3023   0.361874     -0.182     2.3832  1000.8921
 07/28/2020   18:36:54     -0.183    15.2814   0.383853     -0.182     2.5916  1001.0557
 07/28/2020   18:36:55     -0.181 -9.990e-29   0.300114     -0.180 -9.990e-29 -9.990e-29
