 mm/dd/yyyy   hh:mm:ss       PrdM     Tv290C      C0S/m      DepSM      Sal00  Density00
 07/28/2020   18:21:53     -0.170    14.6482   0.044743     -0.169     0.2719   999.3637
 07/28/2020   18:21:55     -0.171    14.6454   0.043924     -0.170     0.2668   999.3602
 07/28/2020   18:21:57     -0.170    14.6349   0.064974     -0.169     0.4001   999.4649
 07/28/2020   18:21:59     -0.171    14.6361   0.064312     -0.170     0.3956   999.4613
 07/28/2020   18:22:01     -0.171    14.6364   0.058706     -0.170     0.3599   999.4337
 07/28/2020   18:22:03     -0.172    14.6335   0.056587     -0.171     0.3465   999.4237
 07/28/2020   18:22:05     -0.171    14.6162   0.050956     -0.170     0.3111   999.3988
 07/28/2020   18:22:07     -0.171    14.6149   0.047362     -0.170     0.2886   999.3815
 07/28/2020   18:22:09     -0.171    14.6155   0.045215     -0.170     0.2751   999.3710
 07/28/2020   18:22:11     -0.171    14.6185   0.044024     -0.170     0.2677   999.3648
 07/28/2020   18:22:13     -0.171    14.6185   0.043957     -0.170     0.2672   999.3644
 07/28/2020   18:22:15     -0.168    14.6465   0.073911     -0.167     0.5091   999.5469
 07/28/2020   18:22:17      0.263    15.2162   3.972085      0.261    31.9633  1023.5890
 07/28/2020   18:22:19      0.809    15.2350   4.157163      0.803    33.5725  1024.8239
 07/28/2020   18:22:21      0.949    15.1959   4.146500      0.942    33.5098  1024.7847
 07/28/2020   18:22:23      0.957    15.1648   4.151814      0.950    33.5844  1024.8490
 07/28/2020   18:22:25      0.985    15.1468   4.148512      0.977    33.5701  1024.8421
 07/28/2020   18:22:27      0.953    15.1474   4.148693      0.946    33.5712  1024.8426
 07/28/2020   18:22:29      0.996    15.1564   4.148384      0.989    33.5607  1024.8328
 07/28/2020   18:22:31      1.005    15.1195   4.146043      0.998    33.5711  1024.8489
 07/28/2020   18:22:33      1.022    15.0899   4.144225      1.014    33.5801  1024.8623
 07/28/2020   18:22:35      1.022    15.0855   4.144742      1.015    33.5885  1024.8698
 07/28/2020   18:22:37      1.023    15.0818   4.146408      1.015    33.6067  1024.8847
 07/28/2020   18:22:39      1.020    15.1244   4.151588      1.012    33.6171  1024.8833
 07/28/2020   18:22:41      0.998    15.1258   4.151724      0.990    33.6171  1024.8829
 07/28/2020   18:22:43      1.052    15.1287   4.152039      1.044    33.6174  1024.8828
 07/28/2020   18:22:45      0.994    15.1348   4.152633      0.986    33.6176  1024.8813
 07/28/2020   18:22:47      1.036    15.1383   4.152984      1.029    33.6177  1024.8808
 07/28/2020   18:22:49      0.996    15.1406   4.153153      0.988    33.6173  1024.8798
 07/28/2020   18:22:51      1.025    15.1273   4.151767      1.017    33.6162  1024.8820
 07/28/2020   18:22:53      1.022    15.1137   4.150564      1.014    33.6170  1024.8856
 07/28/2020   18:22:55      1.026    15.1099   4.150159      1.018    33.6166  1024.8862
 07/28/2020   18:22:57      1.006    15.1144   4.150650      0.999    33.6172  1024.8855
 07/28/2020   18:22:59      1.006    15.1148   4.150668      0.999    33.6170  1024.8853
 07/28/2020   18:23:01      1.050    15.1108   4.150255      1.042    33.6167  1024.8861
 07/28/2020   18:23:03      0.993    15.1136   4.150592      0.986    33.6173  1024.8857
 07/28/2020   18:23:05      1.034    15.1090   4.150076      1.026    33.6166  1024.8864
 07/28/2020   18:23:07      1.025    15.1085   4.150032      1.018    33.6167  1024.8865
 07/28/2020   18:23:09      1.008    15.1067   4.149875      1.001    33.6167  1024.8869
 07/28/2020   18:23:11      1.011    15.1148   4.150675      1.004    33.6171  1024.8854
 07/28/2020   18:23:13      1.045    15.1160   4.150719      1.037    33.6164  1024.8847
 07/28/2020   18:23:15      1.026    15.1174   4.150926      1.018    33.6171  1024.8849
 07/28/2020   18:23:17      0.999    15.1272   4.151899      0.991    33.6175  1024.8829
 07/28/2020   18:23:19      1.022    15.1344   4.152552      1.015    33.6172  1024.8812
 07/28/2020   18:23:21      1.040    15.1179   4.150824      1.032    33.6157  1024.8838
 07/28/2020   18:23:23      1.003    15.1135   4.150694      0.995    33.6184  1024.8866
 07/28/2020   18:23:25      0.995    15.1196   4.151106      0.988    33.6168  1024.8840
 07/28/2020   18:23:27      1.029    15.1302   4.152228      1.021    33.6178  1024.8827
 07/28/2020   18:23:29      1.046    15.1144   4.150615      1.038    33.6168  1024.8854
 07/28/2020   18:23:31      0.984    15.0995   4.149102      0.976    33.6160  1024.8877
 07/28/2020   18:23:33      0.992    15.0930   4.148513      0.985    33.6163  1024.8894
 07/28/2020   18:23:35      1.057    15.0904   4.148240      1.049    33.6159  1024.8900
 07/28/2020   18:23:37      1.043    15.0936   4.148583      1.035    33.6163  1024.8896
 07/28/2020   18:23:39      0.987    15.0986   4.149081      0.979    33.6166  1024.8884
 07/28/2020   18:23:41      0.981    15.0961   4.148820      0.974    33.6163  1024.8887
 07/28/2020   18:23:43      1.088    15.0940   4.148605      1.080    33.6161  1024.8895
 07/28/2020   18:23:45      1.060    15.0890   4.148021      1.052    33.6152  1024.8898
 07/28/2020   18:23:47      0.948    15.1000   4.149213      0.941    33.6166  1024.8880
 07/28/2020   18:23:49      0.988    15.1012   4.149420      0.980    33.6174  1024.8885
 07/28/2020   18:23:51      1.078    15.0917   4.148223      1.070    33.6147  1024.8889
 07/28/2020   18:23:53      1.056    15.0939   4.148581      1.048    33.6160  1024.8893
 07/28/2020   18:23:55      1.018    15.1018   4.149392      1.010    33.6166  1024.8879
 07/28/2020   18:23:57      1.027    15.1073   4.149962      1.019    33.6170  1024.8871
 07/28/2020   18:23:59      1.036    15.1075   4.149962      1.028    33.6169  1024.8870
 07/28/2020   18:24:01      1.014    15.1166   4.150943      1.006    33.6180  1024.8857
 07/28/2020   18:24:03      1.022    15.1043   4.149572      1.015    33.6161  1024.8870
 07/28/2020   18:24:05      1.071    15.1007   4.149232      1.063    33.6161  1024.8880
 07/28/2020   18:24:07      0.757    15.1199   4.151209      0.751    33.6176  1024.8835
 07/28/2020   18:24:09      0.926    15.1456   4.153515      0.919    33.6163  1024.8776
 07/28/2020   18:24:11      1.849    15.0382   4.143402      1.835    33.6168  1024.9056
 07/28/2020   18:24:13      2.871    14.9555   4.135717      2.849    33.6179  1024.9290
 07/28/2020   18:24:15      3.823    14.9178   4.131870      3.794    33.6151  1024.9392
 07/28/2020   18:24:17      4.766    14.8745   4.127587      4.731    33.6131  1024.9512
 07/28/2020   18:24:19      5.843    14.8189   4.121856      5.799    33.6085  1024.9645
 07/28/2020   18:24:21      6.850    14.7213   4.112964      6.799    33.6114  1024.9922
 07/28/2020   18:24:23      8.015    14.6135   4.104312      7.955    33.6252  1025.0312
 07/28/2020   18:24:25      8.936    14.5809   4.101943      8.869    33.6315  1025.0470
 07/28/2020   18:24:27     10.048    14.5085   4.095974      9.973    33.6391  1025.0733
 07/28/2020   18:24:29     11.027    14.3799   4.084416     10.944    33.6444  1025.1090
 07/28/2020   18:24:31     11.884    14.3033   4.077678     11.795    33.6487  1025.1324
 07/28/2020   18:24:33     12.262    14.2713   4.074968     12.169    33.6514  1025.1429
 07/28/2020   18:24:35     11.794    14.2850   4.076127     11.706    33.6504  1025.1372
 07/28/2020   18:24:37     11.427    14.2904   4.076471     11.341    33.6490  1025.1333
 07/28/2020   18:24:39     10.746    14.3355   4.080481     10.666    33.6469  1025.1192
 07/28/2020   18:24:41      9.982    14.4389   4.089832      9.907    33.6432  1025.0910
 07/28/2020   18:24:43      8.776    14.5408   4.098531      8.710    33.6350  1025.0576
 07/28/2020   18:24:45      7.905    14.5895   4.102388      7.846    33.6284  1025.0383
 07/28/2020   18:24:47      6.976    14.6189   4.104591      6.924    33.6235  1025.0241
 07/28/2020   18:24:49      6.087    14.6794   4.109298      6.041    33.6144  1025.0001
 07/28/2020   18:24:51      5.006    14.7796   4.118184      4.968    33.6094  1024.9699
 07/28/2020   18:24:53      4.144    14.8630   4.126355      4.113    33.6120  1024.9501
 07/28/2020   18:24:55      3.218    14.9101   4.131074      3.194    33.6147  1024.9379
 07/28/2020   18:24:57      2.316    14.9419   4.134157      2.298    33.6157  1024.9277
 07/28/2020   18:24:59      1.414    15.0170   4.141229      1.403    33.6155  1024.9072
 07/28/2020   18:25:01      0.439    15.2058   4.158542      0.435    33.6102  1024.8576
 07/28/2020   18:25:03     -0.092    15.2551   4.160878     -0.091    33.5892  1024.8282
 07/28/2020   18:25:05     -0.168    15.1589   2.613712     -0.167    20.6541  1014.9275
 07/28/2020   18:25:07     -0.175    15.1363   0.547885     -0.174     3.7239  1001.9487
