 mm/dd/yyyy   hh:mm:ss       PrdM     Tv290C      C0S/m      DepSM      Sal00  Density00
 07/15/2019   21:23:56      0.164    18.3664   4.530955      0.163    34.1897  1024.5618
 07/15/2019   21:23:58      0.164    18.3664   4.530950      0.163    34.1897  1024.5617
 07/15/2019   21:24:00      0.164    18.3662   4.530891      0.163    34.1894  1024.5616
 07/15/2019   21:24:02      0.164    18.3661   4.530837      0.163    34.1890  1024.5613
 07/15/2019   21:24:04      0.165    18.3660   4.530915      0.164    34.1897  1024.5620
 07/15/2019   21:24:06      0.165    18.3657   4.530794      0.164    34.1890  1024.5614
 07/15/2019   21:24:08      0.164    18.3653   4.530835      0.163    34.1896  1024.5620
 07/15/2019   21:24:10      0.166    18.3652   4.530780      0.165    34.1893  1024.5618
 07/15/2019   21:24:12      0.164    18.3649   4.530819      0.163    34.1899  1024.5623
 07/15/2019   21:24:14      0.163    18.3648   4.530819      0.162    34.1899  1024.5624
 07/15/2019   21:24:16      0.164    18.3644   4.530766      0.163    34.1898  1024.5624
 07/15/2019   21:24:18      0.165    18.3641   4.530757      0.164    34.1900  1024.5626
 07/15/2019   21:24:20      0.164    18.3639   4.530837      0.163    34.1908  1024.5633
 07/15/2019   21:24:22      0.164    18.3640   4.530954      0.163    34.1918  1024.5640
 07/15/2019   21:24:24      0.165    18.3643   4.531039      0.164    34.1922  1024.5642
 07/15/2019   21:24:26      0.163    18.3645   4.531103      0.162    34.1926  1024.5645
 07/15/2019   21:24:28      0.165    18.3648   4.531224      0.164    34.1933  1024.5649
 07/15/2019   21:24:30      0.164    18.3652   4.531310      0.163    34.1937  1024.5652
 07/15/2019   21:24:32      0.165    18.3653   4.531339      0.164    34.1939  1024.5653
 07/15/2019   21:24:34      0.164    18.3654   4.531366      0.163    34.1940  1024.5653
 07/15/2019   21:24:36      0.166    18.3658   4.531528      0.165    34.1951  1024.5661
 07/15/2019   21:24:38      0.164    18.3662   4.531642      0.163    34.1957  1024.5665
 07/15/2019   21:24:40      0.164    18.3668   4.531761      0.163    34.1962  1024.5667
 07/15/2019   21:24:42      0.165    18.3676   4.531974      0.164    34.1973  1024.5674
 07/15/2019   21:24:44      0.165    18.3684   4.532064      0.164    34.1975  1024.5673
 07/15/2019   21:24:46      0.163    18.3691   4.532124      0.162    34.1974  1024.5670
 07/15/2019   21:24:48      0.167    18.3696   4.532203      0.166    34.1976  1024.5670
 07/15/2019   21:24:50      0.165    18.3705   4.532453      0.164    34.1990  1024.5679
 07/15/2019   21:24:52      0.162    18.3718   4.532672      0.161    34.1998  1024.5682
 07/15/2019   21:24:54      0.163    18.3733   4.532815      0.162    34.1997  1024.5678
 07/15/2019   21:24:56      0.165    18.3746   4.532874      0.164    34.1991  1024.5669
 07/15/2019   21:24:58      0.164    18.3757   4.532910      0.163    34.1985  1024.5662
 07/15/2019   21:25:00      0.161    18.3767   4.532983      0.160    34.1983  1024.5658
 07/15/2019   21:25:02      0.164    18.3775   4.533083      0.163    34.1984  1024.5657
 07/15/2019   21:25:04      0.165    18.3783   4.533033      0.164    34.1974  1024.5647
 07/15/2019   21:25:06      0.162    18.3788   4.533160      0.161    34.1980  1024.5651
 07/15/2019   21:25:08      0.163    18.3791   4.533065      0.162    34.1970  1024.5642
 07/15/2019   21:25:10      0.165    18.3795   4.533103      0.164    34.1970  1024.5641
 07/15/2019   21:25:12      0.162    18.3796   4.533151      0.161    34.1972  1024.5642
 07/15/2019   21:25:14      0.162    18.3802   4.533298      0.161    34.1980  1024.5647
 07/15/2019   21:25:16      0.164    18.3810   4.533334      0.163    34.1977  1024.5643
 07/15/2019   21:25:18      0.160    18.3820   4.533490      0.159    34.1981  1024.5644
 07/15/2019   21:25:20      0.162    18.3829   4.533634      0.161    34.1986  1024.5645
 07/15/2019   21:25:22      0.164    18.3841   4.533637      0.163    34.1976  1024.5635
 07/15/2019   21:25:24      0.160    18.3853   4.533785      0.159    34.1979  1024.5634
 07/15/2019   21:25:26      0.162    18.3861   4.533858      0.161    34.1979  1024.5632
 07/15/2019   21:25:28      0.164    18.3870   4.533863      0.163    34.1971  1024.5623
 07/15/2019   21:25:30      0.160    18.3879   4.533981      0.159    34.1974  1024.5623
 07/15/2019   21:25:32      0.164    18.3886   4.534002      0.163    34.1970  1024.5619
 07/15/2019   21:25:34      0.164    18.3892   4.533949      0.163    34.1961  1024.5610
 07/15/2019   21:25:36      0.160    18.3894   4.534022      0.159    34.1965  1024.5612
 07/15/2019   21:25:38      0.164    18.3902   4.534141      0.163    34.1969  1024.5613
 07/15/2019   21:25:40      0.163    18.3910   4.534157      0.162    34.1963  1024.5607
 07/15/2019   21:25:42      0.162    18.3917   4.534285      0.161    34.1968  1024.5609
 07/15/2019   21:25:44      0.166    18.3925   4.534348      0.165    34.1966  1024.5606
 07/15/2019   21:25:46      0.164    18.3933   4.534480      0.163    34.1971  1024.5607
 07/15/2019   21:25:48      0.164    18.3935   4.534203      0.163    34.1946  1024.5588
 07/15/2019   21:25:50      0.162    18.3928   4.534089      0.161    34.1942  1024.5587
 07/15/2019   21:25:52      0.163    18.3921   4.534109      0.162    34.1950  1024.5595
 07/15/2019   21:25:54      0.164    18.3919   4.534021      0.163    34.1944  1024.5591
 07/15/2019   21:25:56      0.164    18.3929   4.534351      0.163    34.1963  1024.5603
 07/15/2019   21:25:58      0.161    18.3949   4.534710      0.160    34.1977  1024.5608
 07/15/2019   21:26:00      0.162    18.3970   4.534875      0.161    34.1974  1024.5601
 07/15/2019   21:26:02      0.164    18.3989   4.535003      0.163    34.1968  1024.5592
 07/15/2019   21:26:04      0.163    18.4006   4.535105      0.162    34.1963  1024.5584
 07/15/2019   21:26:06      0.163    18.4020   4.535243      0.162    34.1963  1024.5580
 07/15/2019   21:26:08      0.163    18.4033   4.535302      0.162    34.1958  1024.5573
 07/15/2019   21:26:10      0.162    18.4043   4.535227      0.161    34.1942  1024.5558
 07/15/2019   21:26:12      0.162    18.4050   4.535266      0.161    34.1940  1024.5554
 07/15/2019   21:26:14      0.163    18.4056   4.535279      0.162    34.1936  1024.5550
 07/15/2019   21:26:16      0.163    18.4065   4.535424      0.162    34.1941  1024.5552
 07/15/2019   21:26:18      0.162    18.4080   4.535690      0.161    34.1951  1024.5556
 07/15/2019   21:26:20      0.162    18.4099   4.535847      0.161    34.1949  1024.5549
 07/15/2019   21:26:22      0.164    18.4117   4.535933      0.163    34.1941  1024.5539
 07/15/2019   21:26:24      0.164    18.4141   4.536205      0.163    34.1943  1024.5535
 07/15/2019   21:26:26      0.164    18.4167   4.536310      0.163    34.1931  1024.5519
 07/15/2019   21:26:28      0.162    18.4188   4.536326      0.161    34.1915  1024.5501
 07/15/2019   21:26:30      0.163    18.4208   4.536373      0.162    34.1902  1024.5487
 07/15/2019   21:26:32      0.165    18.4220   4.536365      0.164    34.1892  1024.5475
 07/15/2019   21:26:34      0.165    18.4227   4.536298      0.164    34.1880  1024.5465
 07/15/2019   21:26:36      0.163    18.4230   4.536213      0.162    34.1870  1024.5457
 07/15/2019   21:26:38      0.165    18.4232   4.536212      0.164    34.1868  1024.5455
 07/15/2019   21:26:40      0.165    18.4231   4.536179      0.164    34.1866  1024.5453
 07/15/2019   21:26:42      0.165    18.4233   4.536222      0.164    34.1869  1024.5455
 07/15/2019   21:26:44      0.165    18.4236   4.536227      0.164    34.1866  1024.5452
 07/15/2019   21:26:46      0.167    18.4237   4.536165      0.166    34.1860  1024.5447
 07/15/2019   21:26:48      0.165    18.4237   4.536182      0.164    34.1862  1024.5449
 07/15/2019   21:26:50      0.165    18.4235   4.536165      0.164    34.1862  1024.5449
 07/15/2019   21:26:52      0.167    18.4233   4.536206      0.166    34.1867  1024.5454
 07/15/2019   21:26:54      0.167    18.4230   4.536160      0.166    34.1866  1024.5453
 07/15/2019   21:26:56      0.164    18.4223   4.536071      0.163    34.1864  1024.5453
 07/15/2019   21:26:58      0.165    18.4213   4.535936      0.164    34.1861  1024.5454
 07/15/2019   21:27:00      0.166    18.4204   4.535926      0.165    34.1868  1024.5461
 07/15/2019   21:27:02      0.165    18.4201   4.535987      0.164    34.1875  1024.5468
 07/15/2019   21:27:04      0.163    18.4197   4.535899      0.162    34.1871  1024.5466
 07/15/2019   21:27:06      0.164    18.4194   4.535855      0.163    34.1869  1024.5465
 07/15/2019   21:27:08      0.163    18.4189   4.535827      0.162    34.1871  1024.5468
 07/15/2019   21:27:10      0.164    18.4190   4.535852      0.163    34.1872  1024.5468
 07/15/2019   21:27:12      0.163    18.4195   4.535907      0.162    34.1873  1024.5468
 07/15/2019   21:27:14      0.161    18.4195   4.535742      0.160    34.1859  1024.5457
 07/15/2019   21:27:16      0.162    18.4199   4.535708      0.161    34.1854  1024.5451
 07/15/2019   21:27:18      0.161    18.4201   4.535818      0.160    34.1861  1024.5457
 07/15/2019   21:27:20      0.161    18.4204   4.535802      0.160    34.1857  1024.5453
 07/15/2019   21:27:22      0.163    18.4206   4.535783      0.162    34.1853  1024.5450
 07/15/2019   21:27:24      0.164    18.4207   4.535750      0.163    34.1850  1024.5447
 07/15/2019   21:27:26      0.161    18.4212   4.535790      0.160    34.1850  1024.5446
 07/15/2019   21:27:28      0.161    18.4214   4.535832      0.160    34.1851  1024.5446
 07/15/2019   21:27:30      0.162    18.4219   4.535996      0.161    34.1861  1024.5452
 07/15/2019   21:27:32      0.162    18.4226   4.536072      0.161    34.1862  1024.5451
 07/15/2019   21:27:34      0.160    18.4232   4.536079      0.159    34.1857  1024.5446
 07/15/2019   21:27:36      0.163    18.4239   4.536228      0.162    34.1864  1024.5450
 07/15/2019   21:27:38      0.163    18.4244   4.536190      0.162    34.1857  1024.5442
 07/15/2019   21:27:40      0.160    18.4248   4.536160      0.159    34.1851  1024.5437
 07/15/2019   21:27:42      0.161    18.4252   4.536144      0.160    34.1846  1024.5432
 07/15/2019   21:27:44      0.161    18.4255   4.536186      0.160    34.1847  1024.5432
 07/15/2019   21:27:46      0.162    18.4258   4.536213      0.161    34.1846  1024.5431
 07/15/2019   21:27:48      0.162    18.4259   4.536210      0.161    34.1846  1024.5431
 07/15/2019   21:27:50      0.162    18.4261   4.536241      0.161    34.1847  1024.5431
 07/15/2019   21:27:52      0.162    18.4262   4.536193      0.161    34.1842  1024.5427
 07/15/2019   21:27:54      0.163    18.4263   4.536264      0.162    34.1847  1024.5431
 07/15/2019   21:27:56      0.163    18.4268   4.536297      0.162    34.1846  1024.5429
 07/15/2019   21:27:58      0.163    18.4270   4.536283      0.162    34.1843  1024.5426
 07/15/2019   21:28:00      0.163    18.4272   4.536388      0.162    34.1850  1024.5431
 07/15/2019   21:28:02      0.163    18.4275   4.536363      0.162    34.1845  1024.5426
 07/15/2019   21:28:04      0.164    18.4268   4.536234      0.163    34.1840  1024.5424
 07/15/2019   21:28:06      0.163    18.4255   4.535886      0.162    34.1822  1024.5413
 07/15/2019   21:28:08      0.163    18.4242   4.535806      0.162    34.1826  1024.5420
 07/15/2019   21:28:10      0.165    18.4238   4.535865      0.164    34.1834  1024.5427
 07/15/2019   21:28:12      0.161    18.4242   4.536105      0.160    34.1851  1024.5439
 07/15/2019   21:28:14      0.161    18.4246   4.536103      0.160    34.1848  1024.5435
 07/15/2019   21:28:16      0.161    18.4250   4.536155      0.160    34.1849  1024.5436
 07/15/2019   21:28:18      0.161    18.4254   4.536198      0.160    34.1849  1024.5435
 07/15/2019   21:28:20      0.162    18.4258   4.536127      0.161    34.1840  1024.5426
 07/15/2019   21:28:22      0.162    18.4260   4.536106      0.161    34.1836  1024.5423
 07/15/2019   21:28:24      0.159    18.4263   4.536052      0.158    34.1829  1024.5417
 07/15/2019   21:28:26      0.161    18.4266   4.536087      0.160    34.1829  1024.5416
 07/15/2019   21:28:28      0.163    18.4270   4.536110      0.162    34.1828  1024.5414
 07/15/2019   21:28:30      0.161    18.4273   4.536086      0.160    34.1823  1024.5410
 07/15/2019   21:28:32      0.161    18.4278   4.536095      0.160    34.1820  1024.5406
 07/15/2019   21:28:34      0.161    18.4284   4.536142      0.160    34.1819  1024.5404
 07/15/2019   21:28:36      0.162    18.4290   4.536163      0.161    34.1816  1024.5401
 07/15/2019   21:28:38      0.161    18.4295   4.536158      0.160    34.1812  1024.5396
 07/15/2019   21:28:40      0.162    18.4301   4.536201      0.161    34.1810  1024.5393
 07/15/2019   21:28:42      0.162    18.4306   4.536214      0.161    34.1807  1024.5389
 07/15/2019   21:28:44      0.160    18.4313   4.536206      0.159    34.1801  1024.5383
 07/15/2019   21:28:46      0.162    18.4318   4.536233      0.161    34.1798  1024.5380
 07/15/2019   21:28:48      0.161    18.4324   4.536262      0.160    34.1796  1024.5376
 07/15/2019   21:28:50      0.161    18.4330   4.536399      0.160    34.1803  1024.5380
 07/15/2019   21:28:52      0.160    18.4336   4.536490      0.159    34.1806  1024.5381
 07/15/2019   21:28:54      0.161    18.4345   4.536610      0.160    34.1808  1024.5380
 07/15/2019   21:28:56      0.161    18.4354   4.536762      0.160    34.1813  1024.5382
 07/15/2019   21:28:58      0.161    18.4361   4.536791      0.160    34.1810  1024.5378
 07/15/2019   21:29:00      0.160    18.4367   4.536733      0.159    34.1801  1024.5369
 07/15/2019   21:29:02      0.161    18.4370   4.536672      0.160    34.1795  1024.5364
