 mm/dd/yyyy   hh:mm:ss       PrdM     Tv290C      C0S/m      DepSM      Sal00  Density00
 09/03/2020   18:58:09     -0.116    13.7867   0.083819     -0.115     0.5320   999.6884
 09/03/2020   18:58:11     -0.118    13.7903   0.165562     -0.117     1.0902  1000.1204
 09/03/2020   18:58:13     -0.119    13.8021   0.158308     -0.118     1.0370  1000.0776
 09/03/2020   18:58:15     -0.118    13.8117   0.090964     -0.117     0.5791   999.7215
 09/03/2020   18:58:17     -0.119    13.8191   0.069222     -0.118     0.4358   999.6093
 09/03/2020   18:58:19     -0.120    13.8222   0.062620     -0.119     0.3927   999.5754
 09/03/2020   18:58:21     -0.120    13.8196   0.066714     -0.119     0.4194   999.5964
 09/03/2020   18:58:23     -0.119    13.8183   0.073923     -0.118     0.4665   999.6332
 09/03/2020   18:58:25     -0.119    13.8194   0.084325     -0.118     0.5349   999.6861
 09/03/2020   18:58:27     -0.119    13.8211   0.080578     -0.118     0.5102   999.6667
 09/03/2020   18:58:29     -0.119    13.8216   0.085971     -0.118     0.5457   999.6943
 09/03/2020   18:58:31     -0.119    13.8218   0.089568     -0.118     0.5695   999.7127
 09/03/2020   18:58:33     -0.119    13.8240   0.086809     -0.118     0.5513   999.6982
 09/03/2020   18:58:35     -0.120    13.8401   0.089567     -0.119     0.5693   999.7100
 09/03/2020   18:58:37     -0.120    13.8664   0.067674     -0.119     0.4251   999.5944
 09/03/2020   18:58:39     -0.120    13.8879   0.075297     -0.119     0.4845   999.6373
 09/03/2020   18:58:41      0.281    13.9959   3.014280      0.278    25.0736  1018.5449
 09/03/2020   18:58:43      1.063    14.0309   4.036757      1.055    33.5123  1025.0359
 09/03/2020   18:58:45      1.142    14.0294   4.037645      1.133    33.5218  1025.0439
 09/03/2020   18:58:47      1.119    14.0225   4.037085      1.111    33.5226  1025.0459
 09/03/2020   18:58:49      1.119    14.0191   4.036992      1.111    33.5248  1025.0482
 09/03/2020   18:58:51      1.133    14.0143   4.036443      1.124    33.5239  1025.0486
 09/03/2020   18:58:53      1.063    14.0176   4.036881      1.055    33.5251  1025.0485
 09/03/2020   18:58:55      1.125    13.9995   4.035330      1.117    33.5264  1025.0536
