 mm/dd/yyyy   hh:mm:ss       PrdM     Tv290C      C0S/m      DepSM      Sal00  Density00
 09/20/2019   18:42:34      0.412    12.5048   3.916554      0.409    33.7288  1025.5071
 09/20/2019   18:42:36      0.441    12.5159   3.917313      0.437    33.7261  1025.5030
 09/20/2019   18:42:38      0.485    12.5043   3.916199      0.481    33.7259  1025.5053
 09/20/2019   18:42:40      0.509    12.5186   3.917556      0.505    33.7260  1025.5028
 09/20/2019   18:42:42      0.496    12.5451   3.919959      0.492    33.7253  1025.4970
 09/20/2019   18:42:44      0.525    12.5672   3.921925      0.521    33.7243  1025.4921
 09/20/2019   18:42:46      0.549    12.5683   3.921972      0.545    33.7238  1025.4915
 09/20/2019   18:42:48      0.570    12.5637   3.921533      0.565    33.7237  1025.4925
 09/20/2019   18:42:50      0.537    12.5709   3.922270      0.533    33.7243  1025.4914
 09/20/2019   18:42:52      0.669    12.5495   3.920349      0.664    33.7250  1025.4967
 09/20/2019   18:42:54      1.232    12.3927   3.905243      1.222    33.7205  1025.5260
 09/20/2019   18:42:56      1.551    12.3227   3.899070      1.539    33.7239  1025.5436
 09/20/2019   18:42:58      1.802    12.2961   3.896726      1.789    33.7251  1025.5508
 09/20/2019   18:43:00      2.306    12.2542   3.892806      2.289    33.7248  1025.5608
 09/20/2019   18:43:02      2.731    12.2457   3.892054      2.710    33.7251  1025.5645
 09/20/2019   18:43:04      3.180    12.2212   3.889666      3.156    33.7239  1025.5703
 09/20/2019   18:43:06      3.545    12.2085   3.888577      3.518    33.7246  1025.5749
 09/20/2019   18:43:08      3.772    12.1689   3.884863      3.744    33.7244  1025.5833
 09/20/2019   18:43:10      4.039    12.1367   3.881966      4.009    33.7252  1025.5913
 09/20/2019   18:43:12      4.528    12.1258   3.880951      4.495    33.7251  1025.5954
 09/20/2019   18:43:14      4.953    12.1264   3.881098      4.916    33.7258  1025.5978
 09/20/2019   18:43:16      5.437    12.1044   3.878875      5.396    33.7239  1025.6027
 09/20/2019   18:43:18      5.768    12.0958   3.878150      5.725    33.7245  1025.6063
 09/20/2019   18:43:20      6.415    12.0908   3.877745      6.366    33.7248  1025.6104
 09/20/2019   18:43:22      6.977    12.0910   3.877798      6.925    33.7249  1025.6129
 09/20/2019   18:43:24      7.007    12.0893   3.877640      6.955    33.7250  1025.6134
 09/20/2019   18:43:26      7.461    12.0835   3.877070      7.405    33.7245  1025.6162
 09/20/2019   18:43:28      8.092    12.0834   3.877107      8.031    33.7246  1025.6192
 09/20/2019   18:43:30      8.727    12.0834   3.877108      8.662    33.7243  1025.6218
 09/20/2019   18:43:32      9.456    12.0777   3.876632      9.385    33.7246  1025.6264
 09/20/2019   18:43:34     10.121    12.0450   3.873541     10.045    33.7239  1025.6350
 09/20/2019   18:43:36     10.972    11.9581   3.865893     10.890    33.7279  1025.6583
 09/20/2019   18:43:38     11.894    11.6687   3.838301     11.805    33.7209  1025.7112
 09/20/2019   18:43:40     12.658    11.5005   3.823837     12.563    33.7318  1025.7543
 09/20/2019   18:43:42     13.429    11.3409   3.809159     13.328    33.7328  1025.7878
 09/20/2019   18:43:44     14.211    11.3132   3.806972     14.104    33.7361  1025.7989
 09/20/2019   18:43:46     14.805    11.2444   3.800632     14.693    33.7362  1025.8142
 09/20/2019   18:43:48     15.675    11.0808   3.785824     15.557    33.7392  1025.8500
 09/20/2019   18:43:50     16.485    11.0087   3.779611     16.361    33.7434  1025.8699
 09/20/2019   18:43:52     17.397    10.9588   3.775190     17.266    33.7449  1025.8841
 09/20/2019   18:43:54     18.567    10.8133   3.761912     18.427    33.7460  1025.9161
 09/20/2019   18:43:56     19.928    10.6620   3.748865     19.778    33.7546  1025.9557
 09/20/2019   18:43:58     21.283    10.5641   3.740163     21.123    33.7573  1025.9811
 09/20/2019   18:44:00     22.174    10.4436   3.729262     22.007    33.7589  1026.0073
 09/20/2019   18:44:02     21.514    10.5483   3.739254     21.352    33.7627  1025.9891
 09/20/2019   18:44:04     20.179    10.6273   3.745680     20.027    33.7546  1025.9629
 09/20/2019   18:44:06     18.609    10.6870   3.750844     18.469    33.7519  1025.9433
 09/20/2019   18:44:08     17.311    10.8008   3.760775     17.181    33.7468  1025.9133
 09/20/2019   18:44:10     16.058    10.9123   3.770827     15.938    33.7449  1025.8863
 09/20/2019   18:44:12     14.765    11.0081   3.779249     14.654    33.7411  1025.8604
 09/20/2019   18:44:14     13.589    11.1100   3.787971     13.486    33.7346  1025.8318
 09/20/2019   18:44:16     12.179    11.2756   3.803064     12.087    33.7329  1025.7941
 09/20/2019   18:44:18     11.120    11.4499   3.818199     11.036    33.7232  1025.7499
 09/20/2019   18:44:20      9.830    11.8294   3.854023      9.757    33.7295  1025.6786
 09/20/2019   18:44:22      8.809    11.9688   3.866225      8.743    33.7224  1025.6423
 09/20/2019   18:44:24      7.717    12.0212   3.871058      7.659    33.7223  1025.6275
 09/20/2019   18:44:26      6.409    12.0347   3.871896      6.361    33.7188  1025.6163
 09/20/2019   18:44:28      5.187    12.0447   3.873156      5.149    33.7225  1025.6118
 09/20/2019   18:44:30      3.915    12.0604   3.874542      3.886    33.7223  1025.6030
 09/20/2019   18:44:32      2.820    12.1125   3.879362      2.799    33.7224  1025.5883
 09/20/2019   18:44:34      1.681    12.2008   3.887572      1.669    33.7226  1025.5665
 09/20/2019   18:44:36      0.903    12.4400   3.909698      0.896    33.7210  1025.5158
 09/20/2019   18:44:38      0.233    12.6946   3.933272      0.231    33.7189  1025.4617
 09/20/2019   18:44:40     -0.134    12.6466   3.925698     -0.133    33.6896  1025.4467
 09/20/2019   18:44:42     -0.143    12.6048   2.558526     -0.142    23.8517  1017.8571
 09/20/2019   18:44:43     -0.139 -9.990e-29   0.775209     -0.138 -9.990e-29 -9.990e-29
