 mm/dd/yyyy   hh:mm:ss       PrdM     Tv290C      C0S/m      DepSM      Sal00  Density00
 06/30/2020   18:05:18     -0.153    12.5745   0.205927     -0.152     1.4158  1000.5331
 06/30/2020   18:05:20      0.303    12.8502   3.540831      0.300    30.1001  1022.6384
 06/30/2020   18:05:22      1.091    12.9274   3.968723      1.083    33.8483  1025.5200
 06/30/2020   18:05:24      0.953    12.9253   3.968184      0.946    33.8451  1025.5173
 06/30/2020   18:05:26      0.969    12.9132   3.967334      0.962    33.8478  1025.5218
 06/30/2020   18:05:28      0.957    12.9092   3.967051      0.950    33.8488  1025.5233
 06/30/2020   18:05:30      1.072    12.9130   3.967430      1.064    33.8489  1025.5232
 06/30/2020   18:05:32      0.962    12.9059   3.967028      0.955    33.8515  1025.5261
 06/30/2020   18:05:34      1.012    12.9116   3.967557      1.005    33.8514  1025.5251
 06/30/2020   18:05:36      0.995    12.9096   3.967670      0.987    33.8542  1025.5276
 06/30/2020   18:05:38      1.022    12.9169   3.967893      1.015    33.8498  1025.5229
 06/30/2020   18:05:40      1.014    12.9593   3.969992      1.006    33.8319  1025.5006
 06/30/2020   18:05:42      0.960    12.9836   3.971065      0.953    33.8203  1025.4866
 06/30/2020   18:05:44      0.989    13.0157   3.973500      0.982    33.8148  1025.4760
 06/30/2020   18:05:46      1.011    13.0408   3.974194      1.003    33.7989  1025.4589
 06/30/2020   18:05:48      1.027    13.0124   3.975673      1.020    33.8383  1025.4951
 06/30/2020   18:05:50      0.989    13.0126   3.975252      0.982    33.8342  1025.4917
 06/30/2020   18:05:52      0.982    12.9887   3.974733      0.975    33.8506  1025.5091
 06/30/2020   18:05:54      1.031    12.9693   3.973200      1.024    33.8534  1025.5154
 06/30/2020   18:05:56      0.974    12.9682   3.972634      0.967    33.8490  1025.5119
 06/30/2020   18:05:58      1.027    13.0048   3.974500      1.019    33.8340  1025.4933
 06/30/2020   18:06:00      0.983    13.0319   3.977296      0.976    33.8363  1025.4894
 06/30/2020   18:06:02      1.060    13.0448   3.978493      1.053    33.8361  1025.4871
 06/30/2020   18:06:04      0.612    13.0621   3.980072      0.608    33.8358  1025.4814
 06/30/2020   18:06:06      0.272    13.1098   3.984579      0.270    33.8361  1025.4706
 06/30/2020   18:06:08      0.191    13.1176   3.985027      0.189    33.8334  1025.4666
 06/30/2020   18:06:10      0.858    13.1139   3.985043      0.852    33.8366  1025.4727
 06/30/2020   18:06:12      1.094    13.1217   3.985665      1.086    33.8355  1025.4714
 06/30/2020   18:06:14      1.692    13.1490   3.988463      1.679    33.8373  1025.4700
 06/30/2020   18:06:16      2.836    12.9323   3.968389      2.815    33.8399  1025.5203
 06/30/2020   18:06:18      3.814    12.4781   3.925724      3.785    33.8394  1025.6131
 06/30/2020   18:06:20      4.929    12.0738   3.887849      4.892    33.8388  1025.6954
 06/30/2020   18:06:22      5.970    11.9287   3.874503      5.925    33.8405  1025.7288
 06/30/2020   18:06:24      6.881    11.8960   3.871818      6.829    33.8436  1025.7416
 06/30/2020   18:06:26      8.068    11.8485   3.867750      8.007    33.8467  1025.7582
 06/30/2020   18:06:28      9.342    11.8042   3.864371      9.272    33.8535  1025.7775
 06/30/2020   18:06:30     10.211    11.7861   3.863070     10.134    33.8570  1025.7875
 06/30/2020   18:06:32     10.827    11.7672   3.861177     10.746    33.8554  1025.7926
 06/30/2020   18:06:34     12.358    11.7174   3.855867     12.265    33.8483  1025.8033
 06/30/2020   18:06:36     12.179    11.7217   3.856011     12.088    33.8459  1025.7997
 06/30/2020   18:06:38     12.057    11.7220   3.856175     11.966    33.8472  1025.8002
 06/30/2020   18:06:40     11.192    11.7317   3.857054     11.108    33.8474  1025.7946
 06/30/2020   18:06:42     10.110    11.7626   3.860251     10.034    33.8509  1025.7867
 06/30/2020   18:06:44      9.690    11.7746   3.861422      9.617    33.8516  1025.7831
 06/30/2020   18:06:46      8.544    11.7829   3.861887      8.479    33.8490  1025.7744
 06/30/2020   18:06:48      7.498    11.8025   3.863320      7.442    33.8456  1025.7634
 06/30/2020   18:06:50      6.481    11.8329   3.865501      6.432    33.8396  1025.7485
 06/30/2020   18:06:52      5.417    11.8563   3.867222      5.376    33.8356  1025.7362
 06/30/2020   18:06:54      4.616    11.8819   3.869042      4.581    33.8304  1025.7237
 06/30/2020   18:06:56      3.638    11.9619   3.875981      3.611    33.8256  1025.7005
 06/30/2020   18:06:58      2.532    12.1364   3.892246      2.513    33.8257  1025.6626
 06/30/2020   18:07:00      1.660    12.3547   3.912144      1.648    33.8210  1025.6132
 06/30/2020   18:07:02      0.531    12.9004   3.963766      0.527    33.8255  1025.5051
 06/30/2020   18:07:04     -0.050    13.0946   3.979705     -0.050    33.8036  1025.4470
 06/30/2020   18:07:06     -0.155    12.8650   3.625176     -0.154    34.1021  1025.7237
