 mm/dd/yyyy   hh:mm:ss       PrdM     Tv290C      C0S/m      DepSM      Sal00  Density00
 09/30/2020   18:14:57     -0.132    13.5113   0.000185     -0.131     0.0073   999.3175
 09/30/2020   18:14:59     -0.132    13.5135   0.000183     -0.131     0.0073   999.3172
 09/30/2020   18:15:01     -0.131    13.5160   0.000188     -0.130     0.0073   999.3169
 09/30/2020   18:15:03     -0.130    13.5181   0.000183     -0.129     0.0073   999.3166
 09/30/2020   18:15:05     -0.131    13.5278   0.000187     -0.130     0.0073   999.3153
 09/30/2020   18:15:07     -0.132    13.5354   0.000186     -0.131     0.0073   999.3143
 09/30/2020   18:15:09     -0.132    13.5413   0.000182     -0.131     0.0073   999.3135
 09/30/2020   18:15:11     -0.132    13.5469   0.000182     -0.131     0.0073   999.3127
 09/30/2020   18:15:13     -0.131    13.5518   0.000178     -0.130     0.0073   999.3121
 09/30/2020   18:15:15     -0.131    13.5591  -0.000016     -0.130     0.0060   999.3101
 09/30/2020   18:15:17     -0.130    13.5584  -0.009827     -0.129     0.1008   999.3840
 09/30/2020   18:15:19      0.424    12.9443   3.434493      0.420    29.1367  1021.8810
 09/30/2020   18:15:21      1.019    12.7225   3.930947      1.012    33.6714  1025.4229
 09/30/2020   18:15:23      0.931    12.7169   3.932655      0.924    33.6928  1025.4402
 09/30/2020   18:15:25      0.861    12.6901   3.925928      0.855    33.6526  1025.4140
 09/30/2020   18:15:27      0.887    12.6954   3.930931      0.880    33.6956  1025.4464
 09/30/2020   18:15:29      0.865    12.7075   3.920477      0.859    33.5851  1025.3583
 09/30/2020   18:15:31      0.831    12.7011   3.936125      0.824    33.7402  1025.4796
 09/30/2020   18:15:33      0.845    12.7242   3.939568      0.839    33.7524  1025.4846
 09/30/2020   18:15:35      0.819    12.6989   3.938368      0.813    33.7636  1025.4981
 09/30/2020   18:15:37      0.838    12.7332   3.938868      0.832    33.7376  1025.4713
 09/30/2020   18:15:39      0.833    12.7478   3.940840      0.827    33.7434  1025.4730
 09/30/2020   18:15:41      0.841    12.7005   3.934540      0.834    33.7255  1025.4684
 09/30/2020   18:15:43      0.867    12.6284   3.924944      0.860    33.6983  1025.4615
 09/30/2020   18:15:45      0.785    12.6337   3.925768      0.779    33.7014  1025.4625
 09/30/2020   18:15:47      0.886    12.6239   3.924720      0.880    33.7001  1025.4639
 09/30/2020   18:15:49      0.872    12.6276   3.925138      0.865    33.7009  1025.4636
 09/30/2020   18:15:51      0.874    12.6380   3.926173      0.867    33.7015  1025.4621
 09/30/2020   18:15:53      0.890    12.6412   3.926435      0.883    33.7011  1025.4613
 09/30/2020   18:15:55      0.882    12.6447   3.926738      0.876    33.7008  1025.4603
 09/30/2020   18:15:57      0.878    12.6461   3.926874      0.871    33.7009  1025.4601
 09/30/2020   18:15:59      0.841    12.6482   3.927097      0.835    33.7012  1025.4598
 09/30/2020   18:16:01      0.863    12.6433   3.926764      0.857    33.7024  1025.4617
 09/30/2020   18:16:03      0.876    12.6284   3.924986      0.869    33.6987  1025.4618
 09/30/2020   18:16:05      0.961    12.6280   3.925062      0.954    33.6997  1025.4631
 09/30/2020   18:16:07      1.080    12.6145   3.923665      1.072    33.6984  1025.4653
