 mm/dd/yyyy   hh:mm:ss       PrdM     Tv290C      C0S/m      DepSM      Sal00  Density00
 10/11/2019   16:43:57     -0.121    14.8584  -0.000130     -0.120     0.0046   999.1252
 10/11/2019   16:43:59     -0.121    14.8142  -0.007077     -0.120     0.0685   999.1814
 10/11/2019   16:44:01      0.412    12.1844   3.180077      0.408    27.5868  1020.8300
 10/11/2019   16:44:03      1.419    11.6479   3.859223      1.408    33.9494  1025.8455
 10/11/2019   16:44:05      2.226    11.7913   3.869346      2.209    33.9170  1025.7973
 10/11/2019   16:44:07      2.214    11.7625   3.868364      2.198    33.9336  1025.8155
 10/11/2019   16:44:09      2.272    11.8049   3.860647      2.255    33.8199  1025.7194
 10/11/2019   16:44:11      2.297    11.6334   3.876442      2.280    34.1312  1025.9935
 10/11/2019   16:44:13      1.976    11.8203   3.882910      1.961    34.0231  1025.8731
 10/11/2019   16:44:15      1.039    11.8922   3.885713      1.031    33.9851  1025.8257
 10/11/2019   16:44:17      0.689    11.8766   3.877745      0.684    33.9217  1025.7780
 10/11/2019   16:44:19      0.721    11.9486   3.882658      0.715    33.9040  1025.7507
 10/11/2019   16:44:21      0.705    11.9420   3.888666      0.700    33.9686  1025.8021
 10/11/2019   16:44:23      0.716    12.0363   3.894537      0.710    33.9397  1025.7619
 10/11/2019   16:44:25      0.657    12.0660   3.895354      0.653    33.9206  1025.7412
 10/11/2019   16:44:27      0.730    12.0726   3.897410      0.724    33.9346  1025.7512
 10/11/2019   16:44:29      0.687    12.0208   3.893268      0.682    33.9415  1025.7661
 10/11/2019   16:44:31      0.722    11.9116   3.878170      0.717    33.8940  1025.7500
 10/11/2019   16:44:33      0.717    11.9094   3.882552      0.711    33.9387  1025.7851
 10/11/2019   16:44:35      0.707    12.0110   3.886385      0.702    33.8834  1025.7230
 10/11/2019   16:44:37      0.677    12.0336   3.887603      0.672    33.8748  1025.7119
 10/11/2019   16:44:39      0.728    11.9712   3.888861      0.723    33.9438  1025.7775
 10/11/2019   16:44:41      0.709    11.8887   3.867316      0.704    33.8087  1025.6878
 10/11/2019   16:44:43      0.673    11.5757   3.832315      0.668    33.7517  1025.7019
 10/11/2019   16:44:45      0.838    11.5551   3.830691      0.832    33.7545  1025.7086
 10/11/2019   16:44:47      1.743    11.4840   3.823714      1.730    33.7505  1025.7226
 10/11/2019   16:44:49      2.843    11.4445   3.820214      2.822    33.7517  1025.7357
 10/11/2019   16:44:51      3.819    11.3978   3.815836      3.790    33.7507  1025.7480
 10/11/2019   16:44:53      4.811    11.3474   3.811311      4.774    33.7518  1025.7625
 10/11/2019   16:44:55      5.962    11.3004   3.806860      5.918    33.7504  1025.7751
 10/11/2019   16:44:57      6.911    11.2838   3.805263      6.859    33.7494  1025.7817
 10/11/2019   16:44:59      7.836    11.2544   3.802542      7.777    33.7490  1025.7909
 10/11/2019   16:45:01      9.038    11.1469   3.792262      8.970    33.7453  1025.8129
 10/11/2019   16:45:03     10.040    11.0833   3.786853      9.964    33.7496  1025.8322
 10/11/2019   16:45:05     10.829    11.0395   3.783113     10.748    33.7524  1025.8458
 10/11/2019   16:45:07     11.551    11.0027   3.779684     11.464    33.7518  1025.8553
 10/11/2019   16:45:09     10.860    11.0427   3.783237     10.778    33.7507  1025.8440
 10/11/2019   16:45:11     10.179    11.0785   3.786410     10.103    33.7496  1025.8337
 10/11/2019   16:45:13      9.159    11.1016   3.788359      9.090    33.7482  1025.8238
 10/11/2019   16:45:15      8.073    11.1489   3.792527      8.013    33.7465  1025.8091
 10/11/2019   16:45:17      7.365    11.2400   3.801042      7.310    33.7476  1025.7903
 10/11/2019   16:45:19      6.349    11.2705   3.803811      6.301    33.7475  1025.7801
 10/11/2019   16:45:21      5.473    11.2856   3.805212      5.433    33.7478  1025.7736
 10/11/2019   16:45:23      4.391    11.3151   3.808018      4.358    33.7490  1025.7643
 10/11/2019   16:45:25      3.418    11.3534   3.811076      3.392    33.7446  1025.7495
 10/11/2019   16:45:27      2.620    11.3928   3.815141      2.601    33.7490  1025.7422
 10/11/2019   16:45:29      1.580    11.4235   3.817903      1.568    33.7486  1025.7315
 10/11/2019   16:45:31      0.612    11.4956   3.824218      0.607    33.7453  1025.7114
 10/11/2019   16:45:33     -0.060    11.5199   3.829913     -0.060    33.7794  1025.7304
 10/11/2019   16:45:35     -0.100    11.5048   2.457037     -0.099    21.1918  1015.9798
 10/11/2019   16:45:37     -0.099    11.5114   0.451873     -0.098     3.3294  1002.1476
 10/11/2019   16:45:39     -0.101    11.5173   0.375654     -0.100     2.7338  1001.6843
 10/11/2019   16:45:41     -0.102    11.5336   0.287251     -0.101     2.0566  1001.1558
 10/11/2019   16:45:43     -0.101    11.5519   0.230586     -0.100     1.6291  1000.8210
 10/11/2019   16:45:45     -0.103    11.5686   0.229910     -0.102     1.6232  1000.8145
 10/11/2019   16:45:47     -0.104    11.5703   0.264848     -0.103     1.7572  1000.9186
