 mm/dd/yyyy   hh:mm:ss       PrdM     Tv290C      C0S/m      DepSM      Sal00  Density00
 07/18/2019   19:32:58     12.899    10.0509   3.704019     12.802    33.8737  1026.1223
 07/18/2019   19:33:00     14.257     9.9198   3.691925     14.150    33.8727  1026.1499
 07/18/2019   19:33:02     15.212     9.8354   3.684505     15.097    33.8758  1026.1708
 07/18/2019   19:33:04     16.167     9.8267   3.683673     16.045    33.8750  1026.1759
 07/18/2019   19:33:06     17.679     9.8135   3.682441     17.546    33.8742  1026.1844
 07/18/2019   19:33:08     18.071     9.8202   3.682481     17.935    33.8681  1026.1802
 07/18/2019   19:33:10     18.114     9.8243   3.683432     17.978    33.8739  1026.1843
 07/18/2019   19:33:12     17.688     9.8242   3.683384     17.555    33.8737  1026.1822
 07/18/2019   19:33:14     16.543     9.8297   3.683795     16.418    33.8732  1026.1758
 07/18/2019   19:33:16     15.365     9.8357   3.684413     15.249    33.8745  1026.1704
 07/18/2019   19:33:18     15.090     9.8108   3.681848     14.977    33.8717  1026.1712
 07/18/2019   19:33:20     13.447     9.8353   3.684026     13.346    33.8718  1026.1596
 07/18/2019   19:33:22     12.867     9.9341   3.693213     12.770    33.8731  1026.1415
 07/18/2019   19:33:24     12.222     9.9925   3.698191     12.131    33.8694  1026.1258
 07/18/2019   19:33:26     11.139    10.0571   3.703934     11.055    33.8678  1026.1087
 07/18/2019   19:33:28     10.349    10.1514   3.712475     10.272    33.8667  1026.0882
 07/18/2019   19:33:30      9.726    10.2147   3.718096      9.653    33.8648  1026.0731
 07/18/2019   19:33:32      8.680    10.3011   3.725666      8.615    33.8612  1026.0507
 07/18/2019   19:33:34      7.964    10.4756   3.741197      7.904    33.8558  1026.0131
 07/18/2019   19:33:36      7.106    10.5762   3.750678      7.052    33.8581  1025.9934
 07/18/2019   19:33:38      6.263    10.7315   3.764937      6.216    33.8574  1025.9618
 07/18/2019   19:33:40      5.353    10.8708   3.777450      5.313    33.8540  1025.9303
 07/18/2019   19:33:42      4.614    10.9644   3.785519      4.579    33.8482  1025.9058
 07/18/2019   19:33:44      3.443    11.0714   3.793726      3.418    33.8317  1025.8685
 07/18/2019   19:33:46      2.693    11.2356   3.809124      2.673    33.8337  1025.8370
 07/18/2019   19:33:48      1.629    11.3847   3.823403      1.617    33.8383  1025.8086
 07/18/2019   19:33:50      0.661    11.5038   3.834052      0.656    33.8344  1025.7794
 07/18/2019   19:33:52     -0.065    11.4863   3.835769     -0.065    33.8680  1025.8054
 07/18/2019   19:33:54     -0.102    11.3942   2.203320     -0.101    18.7812  1014.1308
 07/18/2019   19:33:56     -0.103    11.3615   0.473008     -0.102     3.5156  1002.3093
 07/18/2019   19:33:58     -0.108    11.3341   0.458455     -0.107     3.3979  1002.2212
 07/18/2019   19:34:00     -0.110    11.3017   0.391302     -0.109     2.8716  1001.8159
 07/18/2019   19:34:02     -0.109    11.2857   0.253978     -0.108     1.8202  1000.9993
 07/18/2019   19:34:04     -0.108    11.3216   0.166567     -0.107     1.1636  1000.4836
 07/18/2019   19:34:06     -0.108    11.3546   0.294069     -0.107     2.1481  1001.2457
 07/18/2019   19:34:08     -0.106    11.3410   0.518946     -0.105     3.8755  1002.5913
 07/18/2019   19:34:10     -0.104    11.3260   0.449740     -0.103     3.4607  1002.2710
