 mm/dd/yyyy   hh:mm:ss       PrdM     Tv290C      C0S/m      DepSM      Sal00  Density00
 09/20/2019   17:31:28     -0.141    12.4027   1.531818     -0.140    12.2664  1008.9373
 09/20/2019   17:31:30     -0.143    12.5513   1.274621     -0.142    10.1403  1007.2775
 09/20/2019   17:31:32     -0.037    12.4031   2.009922     -0.037    16.8558  1012.4896
 09/20/2019   17:31:34      0.688    12.2241   3.888448      0.682    33.7106  1025.5482
 09/20/2019   17:31:36      1.130    12.1999   3.888825      1.122    33.7358  1025.5744
 09/20/2019   17:31:38      1.121    12.2185   3.890749      1.113    33.7377  1025.5723
 09/20/2019   17:31:40      1.063    12.2218   3.891692      1.055    33.7439  1025.5762
 09/20/2019   17:31:42      1.115    12.2233   3.892138      1.107    33.7468  1025.5784
 09/20/2019   17:31:44      1.170    12.2333   3.892995      1.161    33.7460  1025.5761
 09/20/2019   17:31:46      1.093    12.2441   3.893836      1.085    33.7444  1025.5725
 09/20/2019   17:31:48      1.098    12.2499   3.894653      1.090    33.7471  1025.5734
 09/20/2019   17:31:50      1.144    12.2521   3.895242      1.136    33.7508  1025.5761
 09/20/2019   17:31:52      1.095    12.2591   3.895502      1.087    33.7470  1025.5716
 09/20/2019   17:31:54      1.126    12.2658   3.895759      1.118    33.7434  1025.5677
 09/20/2019   17:31:56      1.131    12.2638   3.896125      1.123    33.7487  1025.5722
 09/20/2019   17:31:58      1.166    12.2501   3.895997      1.157    33.7599  1025.5837
 09/20/2019   17:32:00      1.289    12.2104   3.894313      1.280    33.7793  1025.6069
 09/20/2019   17:32:02      1.627    12.1405   3.886111      1.615    33.7631  1025.6091
 09/20/2019   17:32:04      2.240    12.0802   3.878121      2.223    33.7399  1025.6053
 09/20/2019   17:32:06      2.940    12.0513   3.874689      2.918    33.7324  1025.6082
 09/20/2019   17:32:08      3.687    12.0301   3.872581      3.660    33.7308  1025.6142
 09/20/2019   17:32:10      4.323    11.9967   3.869183      4.290    33.7277  1025.6211
 09/20/2019   17:32:12      4.771    11.9857   3.868298      4.735    33.7289  1025.6261
 09/20/2019   17:32:14      5.221    11.9809   3.867739      5.181    33.7276  1025.6280
 09/20/2019   17:32:16      5.710    11.9574   3.865750      5.667    33.7294  1025.6360
 09/20/2019   17:32:18      6.225    11.8468   3.855350      6.179    33.7281  1025.6581
 09/20/2019   17:32:20      6.934    11.7538   3.846855      6.882    33.7293  1025.6796
 09/20/2019   17:32:22      7.513    11.7373   3.845492      7.457    33.7307  1025.6864
 09/20/2019   17:32:24      7.893    11.7105   3.843110      7.834    33.7316  1025.6938
 09/20/2019   17:32:26      8.637    11.6759   3.839901      8.572    33.7315  1025.7034
 09/20/2019   17:32:28      8.969    11.6752   3.839965      8.901    33.7325  1025.7059
 09/20/2019   17:32:30      9.751    11.6717   3.839607      9.678    33.7318  1025.7095
 09/20/2019   17:32:32     10.489    11.6595   3.838493     10.411    33.7317  1025.7150
 09/20/2019   17:32:34     11.210    11.6520   3.837786     11.126    33.7313  1025.7194
 09/20/2019   17:32:36     12.029    11.6295   3.835984     11.939    33.7338  1025.7292
 09/20/2019   17:32:38     12.723    11.5134   3.825426     12.627    33.7357  1025.7552
 09/20/2019   17:32:40     13.591    11.4857   3.823008     13.489    33.7368  1025.7651
 09/20/2019   17:32:42     13.846    11.4857   3.822795     13.741    33.7346  1025.7645
 09/20/2019   17:32:44     14.591    11.4652   3.820861     14.481    33.7340  1025.7711
 09/20/2019   17:32:46     15.198    11.4318   3.817725     15.084    33.7334  1025.7795
 09/20/2019   17:32:48     15.429    11.4028   3.815159     15.313    33.7345  1025.7868
 09/20/2019   17:32:50     15.988    11.3184   3.807441     15.868    33.7353  1025.8053
 09/20/2019   17:32:52     16.792    11.2336   3.799931     16.666    33.7383  1025.8267
 09/20/2019   17:32:54     17.454    11.1894   3.796295     17.322    33.7426  1025.8411
 09/20/2019   17:32:56     18.178    11.0148   3.780280     18.041    33.7436  1025.8766
 09/20/2019   17:32:58     19.139    10.7306   3.754702     18.994    33.7501  1025.9364
 09/20/2019   17:33:00     19.925    10.4536   3.730743     19.775    33.7655  1026.0006
 09/20/2019   17:33:02     20.483    10.3584   3.722343     20.329    33.7690  1026.0223
 09/20/2019   17:33:04     21.106    10.3419   3.720848     20.947    33.7689  1026.0279
 09/20/2019   17:33:06     21.362    10.3397   3.720587     21.201    33.7683  1026.0290
 09/20/2019   17:33:08     21.967    10.3185   3.718583     21.802    33.7675  1026.0347
 09/20/2019   17:33:10     22.817    10.2928   3.716490     22.645    33.7698  1026.0449
 09/20/2019   17:33:12     23.585    10.2082   3.708718     23.407    33.7695  1026.0626
 09/20/2019   17:33:14     22.652    10.2512   3.712857     22.482    33.7718  1026.0528
 09/20/2019   17:33:16     21.053    10.2955   3.716442     20.895    33.7676  1026.0346
 09/20/2019   17:33:18     19.718    10.3698   3.722470     19.570    33.7601  1026.0099
 09/20/2019   17:33:20     18.270    10.7085   3.753063     18.133    33.7544  1025.9398
 09/20/2019   17:33:22     16.900    10.9820   3.776468     16.772    33.7365  1025.8712
 09/20/2019   17:33:24     15.753    11.1512   3.791934     15.634    33.7351  1025.8344
 09/20/2019   17:33:26     14.172    11.3280   3.807639     14.066    33.7292  1025.7907
 09/20/2019   17:33:28     12.756    11.4317   3.817143     12.660    33.7288  1025.7650
 09/20/2019   17:33:30     11.859    11.4689   3.820376     11.770    33.7270  1025.7528
 09/20/2019   17:33:32     10.642    11.5370   3.826489     10.562    33.7255  1025.7335
 09/20/2019   17:33:34      9.201    11.6239   3.834540      9.132    33.7260  1025.7114
 09/20/2019   17:33:36      7.862    11.6735   3.838847      7.803    33.7236  1025.6943
 09/20/2019   17:33:38      7.013    11.6878   3.840113      6.960    33.7234  1025.6876
 09/20/2019   17:33:40      6.165    11.7121   3.842356      6.119    33.7236  1025.6795
 09/20/2019   17:33:42      5.181    11.7494   3.845719      5.142    33.7229  1025.6676
 09/20/2019   17:33:44      4.090    11.8712   3.856457      4.059    33.7177  1025.6359
 09/20/2019   17:33:46      3.336    11.9423   3.863423      3.311    33.7214  1025.6219
 09/20/2019   17:33:48      2.454    11.9685   3.865791      2.436    33.7211  1025.6128
 09/20/2019   17:33:50      1.438    11.9965   3.868388      1.428    33.7214  1025.6032
 09/20/2019   17:33:52      0.905    12.0154   3.870118      0.898    33.7214  1025.5972
 09/20/2019   17:33:54      0.015    12.0110   3.869525      0.015    33.7199  1025.5929
 09/20/2019   17:33:56     -0.129    11.9877   3.867324     -0.128    33.7197  1025.5965
 09/20/2019   17:33:58     -0.127    11.9758   3.865316     -0.126    33.7109  1025.5920
 09/20/2019   17:34:00     -0.128    11.9686   3.865852     -0.127    33.7192  1025.5998
