 mm/dd/yyyy   hh:mm:ss       PrdM     Tv290C      C0S/m      DepSM      Sal00  Density00
 09/30/2020   18:32:38     -0.117    12.6501   0.192003     -0.116     1.3047  1000.4378
 09/30/2020   18:32:40     -0.117    12.6487   0.217108     -0.116     1.4852  1000.5782
 09/30/2020   18:32:42     -0.117    12.6475   0.204037     -0.116     1.3920  1000.5059
 09/30/2020   18:32:44      0.029    12.6018   1.521249      0.029    12.8939  1009.3952
 09/30/2020   18:32:46      0.699    12.4755   3.912051      0.694    33.7120  1025.5011
 09/30/2020   18:32:48      0.785    12.4466   3.912043      0.779    33.7377  1025.5269
 09/30/2020   18:32:50      0.809    12.3939   3.909928      0.803    33.7647  1025.5582
 09/30/2020   18:32:52      0.813    12.3804   3.908749      0.807    33.7655  1025.5614
 09/30/2020   18:32:54      0.770    12.3976   3.909049      0.763    33.7529  1025.5481
 09/30/2020   18:32:56      0.799    12.4102   3.911562      0.793    33.7658  1025.5559
 09/30/2020   18:32:58      0.759    12.4389   3.911255      0.754    33.7370  1025.5278
 09/30/2020   18:33:00      0.811    12.4561   3.912643      0.805    33.7349  1025.5231
 09/30/2020   18:33:02      0.800    12.4667   3.913555      0.794    33.7341  1025.5204
 09/30/2020   18:33:04      0.810    12.4735   3.914390      0.803    33.7361  1025.5206
 09/30/2020   18:33:06      0.779    12.4805   3.913688      0.773    33.7230  1025.5090
 09/30/2020   18:33:08      0.773    12.4738   3.913110      0.767    33.7235  1025.5107
 09/30/2020   18:33:10      0.796    12.4770   3.914080      0.790    33.7299  1025.5151
 09/30/2020   18:33:12      0.776    12.4797   3.913929      0.770    33.7260  1025.5115
 09/30/2020   18:33:14      0.768    12.4719   3.913186      0.763    33.7259  1025.5129
 09/30/2020   18:33:16      0.790    12.4517   3.910446      0.784    33.7177  1025.5105
 09/30/2020   18:33:18      0.827    12.4391   3.909151      0.821    33.7166  1025.5122
 09/30/2020   18:33:20      0.799    12.4383   3.909015      0.793    33.7160  1025.5118
 09/30/2020   18:33:22      0.791    12.4368   3.908598      0.785    33.7133  1025.5099
 09/30/2020   18:33:24      0.803    12.4181   3.905779      0.797    33.7030  1025.5057
 09/30/2020   18:33:26      0.786    12.4129   3.905296      0.780    33.7030  1025.5066
 09/30/2020   18:33:28      0.780    12.4016   3.904245      0.774    33.7031  1025.5088
 09/30/2020   18:33:30      0.792    12.4006   3.904205      0.786    33.7036  1025.5095
 09/30/2020   18:33:32      0.799    12.4012   3.904228      0.793    33.7032  1025.5091
 09/30/2020   18:33:34      0.802    12.4043   3.904502      0.796    33.7032  1025.5084
 09/30/2020   18:33:36      0.789    12.4048   3.904545      0.783    33.7031  1025.5082
 09/30/2020   18:33:38      0.770    12.4039   3.904460      0.764    33.7031  1025.5083
 09/30/2020   18:33:40      0.785    12.4012   3.904211      0.779    33.7031  1025.5089
 09/30/2020   18:33:42      0.758    12.4017   3.904254      0.752    33.7031  1025.5087
 09/30/2020   18:33:44      0.785    12.4048   3.904537      0.779    33.7030  1025.5081
 09/30/2020   18:33:46      0.766    12.4057   3.904609      0.760    33.7029  1025.5078
 09/30/2020   18:33:48      0.764    12.4049   3.904546      0.759    33.7031  1025.5080
 09/30/2020   18:33:50      0.760    12.3958   3.903672      0.754    33.7028  1025.5096
 09/30/2020   18:33:52      1.282    12.3711   3.901774      1.273    33.7065  1025.5195
 09/30/2020   18:33:54      2.540    12.1413   3.880129      2.521    33.7039  1025.5671
 09/30/2020   18:33:56      3.731    11.9447   3.862696      3.703    33.7120  1025.6159
 09/30/2020   18:33:58      4.918    11.8234   3.851859      4.881    33.7159  1025.6471
 09/30/2020   18:34:00      5.890    11.7477   3.844927      5.846    33.7165  1025.6661
 09/30/2020   18:34:02      6.925    11.6604   3.837607      6.873    33.7238  1025.6926
 09/30/2020   18:34:04      8.168    11.1649   3.790703      8.107    33.7137  1025.7811
 09/30/2020   18:34:06      9.430    11.0262   3.780078      9.360    33.7351  1025.8284
 09/30/2020   18:34:08     10.602    10.9878   3.776620     10.522    33.7354  1025.8409
 09/30/2020   18:34:10     11.631    10.9746   3.775416     11.543    33.7352  1025.8477
 09/30/2020   18:34:12     12.525    10.9721   3.775175     12.430    33.7346  1025.8517
