 mm/dd/yyyy   hh:mm:ss       PrdM     Tv290C      C0S/m      DepSM      Sal00  Density00
 10/11/2019   17:04:47      1.049    11.5217   3.825363      1.041    33.7325  1025.6986
 10/11/2019   17:04:49      0.996    11.5463   3.829060      0.989    33.7465  1025.7047
 10/11/2019   17:04:51      1.037    11.5486   3.829225      1.029    33.7460  1025.7041
 10/11/2019   17:04:53      1.093    11.5497   3.829371      1.085    33.7464  1025.7044
 10/11/2019   17:04:55      1.135    11.5513   3.829519      1.127    33.7463  1025.7043
 10/11/2019   17:04:57      1.136    11.5510   3.829491      1.128    33.7463  1025.7043
 10/11/2019   17:04:59      1.081    11.5528   3.829673      1.072    33.7465  1025.7039
 10/11/2019   17:05:01      1.107    11.5512   3.829543      1.099    33.7467  1025.7044
 10/11/2019   17:05:03      1.886    11.5266   3.827229      1.872    33.7461  1025.7121
 10/11/2019   17:05:05      2.847    11.4710   3.822157      2.826    33.7465  1025.7270
 10/11/2019   17:05:07      3.801    11.4015   3.815865      3.772    33.7477  1025.7449
 10/11/2019   17:05:09      5.125    11.2793   3.804346      5.086    33.7452  1025.7712
 10/11/2019   17:05:11      6.061    11.1927   3.796644      6.016    33.7480  1025.7932
 10/11/2019   17:05:13      6.879    11.1456   3.792367      6.828    33.7485  1025.8059
 10/11/2019   17:05:15      8.263    11.0489   3.783247      8.201    33.7462  1025.8277
 10/11/2019   17:05:17      9.075    11.0183   3.780689      9.007    33.7485  1025.8387
 10/11/2019   17:05:19     10.136    10.9980   3.778785     10.060    33.7478  1025.8466
 10/11/2019   17:05:21     11.303    10.9852   3.777667     11.218    33.7479  1025.8542
 10/11/2019   17:05:23     12.294    10.9834   3.777568     12.201    33.7482  1025.8592
 10/11/2019   17:05:25     13.254    10.9823   3.777430     13.155    33.7474  1025.8631
 10/11/2019   17:05:27     14.245    10.9753   3.776838     14.138    33.7475  1025.8690
 10/11/2019   17:05:29     15.588    10.9564   3.775176     15.471    33.7478  1025.8786
 10/11/2019   17:05:31     16.564    10.9414   3.773871     16.440    33.7481  1025.8859
 10/11/2019   17:05:33     17.139    10.9334   3.773192     17.010    33.7485  1025.8903
 10/11/2019   17:05:35     18.467    10.9187   3.771911     18.328    33.7487  1025.8991
 10/11/2019   17:05:37     19.587    10.9172   3.771850     19.439    33.7490  1025.9045
 10/11/2019   17:05:39     20.404    10.9158   3.771724     20.250    33.7486  1025.9082
 10/11/2019   17:05:41     21.224    10.9082   3.771114     21.065    33.7492  1025.9137
 10/11/2019   17:05:43     22.539    10.8934   3.769826     22.369    33.7495  1025.9225
 10/11/2019   17:05:45     23.419    10.8840   3.769121     23.242    33.7507  1025.9291
 10/11/2019   17:05:47     24.464    10.8787   3.768709     24.280    33.7510  1025.9350
 10/11/2019   17:05:49     25.330    10.8664   3.767707     25.139    33.7520  1025.9418
 10/11/2019   17:05:51     26.377    10.8014   3.761918     26.178    33.7536  1025.9594
 10/11/2019   17:05:53     27.182    10.6529   3.748567     26.976    33.7568  1025.9917
 10/11/2019   17:05:55     28.599    10.4959   3.734510     28.383    33.7604  1026.0284
 10/11/2019   17:05:57     29.250    10.4536   3.731397     29.029    33.7680  1026.0447
 10/11/2019   17:05:59     30.137    10.4214   3.728242     29.910    33.7657  1026.0525
 10/11/2019   17:06:01     30.578    10.4053   3.726950     30.347    33.7674  1026.0586
 10/11/2019   17:06:03     30.228    10.4183   3.728018     30.000    33.7663  1026.0539
 10/11/2019   17:06:05     30.040    10.4313   3.729139     29.813    33.7656  1026.0503
 10/11/2019   17:06:07     29.908    10.4384   3.729723     29.682    33.7649  1026.0479
 10/11/2019   17:06:09     28.910    10.4528   3.730969     28.691    33.7646  1026.0407
 10/11/2019   17:06:11     28.014    10.4447   3.730043     27.802    33.7631  1026.0369
 10/11/2019   17:06:13     27.031    10.5331   3.737959     26.827    33.7613  1026.0156
 10/11/2019   17:06:15     26.180    10.6294   3.746691     25.983    33.7602  1025.9940
 10/11/2019   17:06:17     25.550    10.6473   3.747850     25.357    33.7556  1025.9844
 10/11/2019   17:06:19     24.318    10.7247   3.754920     24.134    33.7554  1025.9651
 10/11/2019   17:06:21     23.415    10.8055   3.762019     23.239    33.7522  1025.9442
 10/11/2019   17:06:23     22.529    10.8634   3.767131     22.359    33.7502  1025.9284
 10/11/2019   17:06:25     21.976    10.8745   3.767965     21.810    33.7485  1025.9226
 10/11/2019   17:06:27     20.723    10.8771   3.768170     20.567    33.7488  1025.9167
 10/11/2019   17:06:29     19.628    10.8783   3.768225     19.480    33.7486  1025.9114
 10/11/2019   17:06:31     18.960    10.8833   3.768653     18.817    33.7486  1025.9075
 10/11/2019   17:06:33     17.923    10.9006   3.770155     17.788    33.7481  1025.8993
 10/11/2019   17:06:35     16.994    10.9149   3.771402     16.866    33.7478  1025.8923
 10/11/2019   17:06:37     16.244    10.9218   3.771947     16.122    33.7472  1025.8873
 10/11/2019   17:06:39     14.907    10.9419   3.773731     14.794    33.7471  1025.8775
 10/11/2019   17:06:41     14.029    10.9572   3.775091     13.923    33.7468  1025.8707
 10/11/2019   17:06:43     13.252    10.9659   3.775868     13.153    33.7469  1025.8657
 10/11/2019   17:06:45     12.234    10.9666   3.775851     12.142    33.7466  1025.8607
 10/11/2019   17:06:47     11.365    10.9710   3.776235     11.279    33.7467  1025.8561
 10/11/2019   17:06:49     10.058    10.9772   3.776756      9.983    33.7467  1025.8491
 10/11/2019   17:06:51      9.555    10.9831   3.777214      9.484    33.7461  1025.8453
 10/11/2019   17:06:53      8.399    11.0001   3.778784      8.336    33.7466  1025.8374
 10/11/2019   17:06:55      7.403    11.0290   3.781304      7.348    33.7455  1025.8269
 10/11/2019   17:06:57      6.430    11.0917   3.787229      6.383    33.7472  1025.8126
 10/11/2019   17:06:59      5.440    11.1475   3.792235      5.399    33.7461  1025.7971
 10/11/2019   17:07:01      4.570    11.1837   3.795436      4.535    33.7449  1025.7858
 10/11/2019   17:07:03      3.565    11.2474   3.801524      3.538    33.7472  1025.7715
 10/11/2019   17:07:05      2.463    11.3461   3.810590      2.445    33.7469  1025.7484
 10/11/2019   17:07:07      1.416    11.4601   3.821071      1.405    33.7464  1025.7224
 10/11/2019   17:07:09      0.545    11.5104   3.825354      0.540    33.7430  1025.7065
 10/11/2019   17:07:11     -0.075    11.5408   3.825685     -0.074    33.7188  1025.6793
 10/11/2019   17:07:13     -0.118    11.4746   2.356400     -0.117    20.3187  1015.3115
 10/11/2019   17:07:15     -0.117    11.4511   0.523126     -0.116     3.8973  1002.5954
 10/11/2019   17:07:17     -0.116    11.4273   0.415450     -0.115     3.0524  1001.9420
 10/11/2019   17:07:18     -0.116 -9.990e-29   0.285081     -0.115 -9.990e-29 -9.990e-29
