 mm/dd/yyyy   hh:mm:ss       PrdM     Tv290C      C0S/m      DepSM      Sal00  Density00
 09/20/2019   17:10:48     12.775    10.5486   3.739158     12.679    33.7653  1025.9515
 09/20/2019   17:10:50     13.508    10.5227   3.736706     13.407    33.7643  1025.9586
 09/20/2019   17:10:52     14.228    10.4767   3.732488     14.121    33.7642  1025.9698
 09/20/2019   17:10:54     14.235    10.4462   3.729501     14.128    33.7625  1025.9738
 09/20/2019   17:10:56     13.760    10.4728   3.731956     13.657    33.7627  1025.9672
 09/20/2019   17:10:58     13.495    10.4681   3.731441     13.393    33.7620  1025.9663
 09/20/2019   17:11:00     12.399    10.5480   3.737537     12.306    33.7497  1025.9377
 09/20/2019   17:11:02     11.675    11.3244   3.809256     11.588    33.7494  1025.7955
 09/20/2019   17:11:04     10.932    11.7401   3.845244     10.850    33.7243  1025.6963
 09/20/2019   17:11:06     10.150    11.7626   3.846976     10.074    33.7212  1025.6861
 09/20/2019   17:11:08      9.148    11.7893   3.849479      9.080    33.7217  1025.6770
 09/20/2019   17:11:10      8.047    11.7968   3.850213      7.987    33.7226  1025.6713
 09/20/2019   17:11:12      7.468    11.7983   3.849892      7.412    33.7183  1025.6652
 09/20/2019   17:11:14      6.288    11.8019   3.850726      6.241    33.7237  1025.6634
 09/20/2019   17:11:16      5.418    11.8062   3.851066      5.378    33.7235  1025.6585
 09/20/2019   17:11:18      4.626    11.8134   3.851602      4.591    33.7225  1025.6528
 09/20/2019   17:11:20      3.624    11.8381   3.854111      3.597    33.7250  1025.6457
 09/20/2019   17:11:22      2.735    11.8720   3.857247      2.714    33.7253  1025.6355
 09/20/2019   17:11:24      1.783    11.9914   3.868029      1.769    33.7224  1025.6065
 09/20/2019   17:11:26      0.929    12.0932   3.876010      0.922    33.7082  1025.5724
 09/20/2019   17:11:28      0.058    12.3156   3.897579      0.058    33.7165  1025.5325
 09/20/2019   17:11:30     -0.126    12.1778   3.525529     -0.125    30.4267  1023.0138
 09/20/2019   17:11:31     -0.126 -9.990e-29   0.638571     -0.125 -9.990e-29 -9.990e-29
