 mm/dd/yyyy   hh:mm:ss       PrdM     Tv290C      C0S/m      DepSM      Sal00  Density00
 09/03/2020   18:55:42      1.146    13.8949   4.025072      1.137    33.5225  1025.0723
 09/03/2020   18:55:44      1.149    13.9080   4.026450      1.140    33.5239  1025.0707
 09/03/2020   18:55:46      1.140    13.9298   4.028553      1.132    33.5243  1025.0665
 09/03/2020   18:55:48      1.117    13.9368   4.029185      1.109    33.5241  1025.0648
 09/03/2020   18:55:50      1.133    13.9410   4.029554      1.124    33.5240  1025.0638
 09/03/2020   18:55:52      1.164    13.9370   4.029140      1.155    33.5236  1025.0645
 09/03/2020   18:55:54      1.116    13.9440   4.029887      1.107    33.5244  1025.0635
 09/03/2020   18:55:56      1.082    13.9373   4.029220      1.074    33.5240  1025.0644
 09/03/2020   18:55:58      1.123    13.9397   4.029478      1.114    33.5243  1025.0644
 09/03/2020   18:56:00      1.146    13.9256   4.028054      1.137    33.5234  1025.0667
 09/03/2020   18:56:02      1.122    13.9194   4.027481      1.114    33.5235  1025.0679
 09/03/2020   18:56:04      1.507    13.8336   4.019347      1.496    33.5226  1025.0867
 09/03/2020   18:56:06      2.569    13.4492   3.981370      2.550    33.5042  1025.1557
 09/03/2020   18:56:08      3.709    13.3627   3.973526      3.681    33.5062  1025.1798
 09/03/2020   18:56:10      4.568    13.3554   3.972946      4.534    33.5068  1025.1856
 09/03/2020   18:56:12      5.747    13.3547   3.973027      5.704    33.5077  1025.1917
 09/03/2020   18:56:14      6.985    13.3212   3.970206      6.932    33.5101  1025.2059
 09/03/2020   18:56:16      8.026    13.2207   3.960831      7.965    33.5100  1025.2306
 09/03/2020   18:56:18      9.066    13.1464   3.954054      8.998    33.5111  1025.2511
 09/03/2020   18:56:20     10.024    13.0729   3.946927      9.948    33.5083  1025.2678
 09/03/2020   18:56:22     10.100    13.0755   3.947334     10.025    33.5098  1025.2688
 09/03/2020   18:56:24      9.418    13.0968   3.949280      9.348    33.5096  1025.2614
 09/03/2020   18:56:26      8.366    13.1101   3.950394      8.303    33.5089  1025.2534
 09/03/2020   18:56:28      7.450    13.1871   3.957706      7.394    33.5103  1025.2350
 09/03/2020   18:56:30      6.399    13.2855   3.966686      6.351    33.5087  1025.2094
 09/03/2020   18:56:32      5.426    13.3471   3.972247      5.385    33.5071  1025.1914
 09/03/2020   18:56:34      4.392    13.3535   3.972536      4.359    33.5047  1025.1836
 09/03/2020   18:56:36      3.481    13.3627   3.973306      3.456    33.5042  1025.1773
 09/03/2020   18:56:38      2.544    13.3873   3.975366      2.525    33.5024  1025.1667
 09/03/2020   18:56:40      1.430    13.6129   3.997673      1.420    33.5137  1025.1246
 09/03/2020   18:56:42      0.415    13.8988   4.025553      0.411    33.5239  1025.0693
 09/03/2020   18:56:44      0.044    13.9373   4.026357      0.044    33.4979  1025.0396
 09/03/2020   18:56:46     -0.115    13.8850   3.878281     -0.114    32.2004  1024.0495
 09/03/2020   18:56:48     -0.122    13.8584   0.698079     -0.121     4.9851  1003.1161
 09/03/2020   18:56:50     -0.123    13.8389   0.464067     -0.122     3.2239  1001.7621
 09/03/2020   18:56:52     -0.124    13.8199   0.359772     -0.123     2.4582  1001.1741
 09/03/2020   18:56:54     -0.124    13.8032   0.283437     -0.123     1.9115  1000.7541
 09/03/2020   18:56:56     -0.124    13.7895   0.256270     -0.123     1.7176  1000.6062
 09/03/2020   18:56:58     -0.124    13.7787   0.309324     -0.123     2.0981  1000.9018
 09/03/2020   18:57:00     -0.123    13.7675   0.225376     -0.122     1.5013  1000.4419
 09/03/2020   18:57:02     -0.121    13.7637   0.208824     -0.120     1.3850  1000.3526
 09/03/2020   18:57:04     -0.120    13.7585   0.153753     -0.119     1.0052  1000.0591
 09/03/2020   18:57:06     -0.119    13.7573   0.126616     -0.118     0.8189   999.9150
 09/03/2020   18:57:08     -0.120    13.7577   0.136405     -0.119     0.8840   999.9654
