 mm/dd/yyyy   hh:mm:ss       PrdM     Tv290C      C0S/m      DepSM      Sal00  Density00
 09/20/2019   17:49:12     -0.158    14.7938   0.171999     -0.157     1.1002   999.9827
 09/20/2019   17:49:14     -0.159    14.7896   0.142207     -0.158     0.9012   999.8296
 09/20/2019   17:49:16     -0.157    14.7816   0.174603     -0.156     1.1181   999.9984
 09/20/2019   17:49:18     -0.159    14.7865   0.170280     -0.158     1.0886   999.9749
 09/20/2019   17:49:20     -0.159    14.7916   0.127200     -0.158     0.8016   999.7524
 09/20/2019   17:49:22     -0.160    14.7955   0.112774     -0.159     0.7067   999.6784
 09/20/2019   17:49:24     -0.159    14.7993   0.103644     -0.158     0.6470   999.6317
 09/20/2019   17:49:26     -0.159    14.8036   0.099199     -0.158     0.6180   999.6086
 09/20/2019   17:49:28     -0.159    14.8096   0.092947     -0.158     0.5774   999.5763
 09/20/2019   17:49:30     -0.160    14.8161   0.088982     -0.159     0.5517   999.5555
 09/20/2019   17:49:32     -0.159    14.8210   0.084952     -0.158     0.5257   999.5346
 09/20/2019   17:49:34     -0.159    14.8281   0.082367     -0.158     0.5090   999.5206
 09/20/2019   17:49:36     -0.159    14.8402   0.078277     -0.158     0.4826   999.4984
 09/20/2019   17:49:38     -0.160    14.8541   0.075772     -0.159     0.4664   999.4838
 09/20/2019   17:49:40     -0.159    14.8656   0.074691     -0.158     0.4593   999.4766
 09/20/2019   17:49:42     -0.159    14.8741   0.072087     -0.158     0.4426   999.4623
 09/20/2019   17:49:44     -0.160    14.8792   0.070376     -0.159     0.4317   999.4531
 09/20/2019   17:49:46     -0.161    14.8805   0.068223     -0.160     0.4180   999.4423
 09/20/2019   17:49:48     -0.160    14.8803   0.066779     -0.159     0.4088   999.4353
 09/20/2019   17:49:50     -0.159    14.8805   0.066611     -0.158     0.4078   999.4344
 09/20/2019   17:49:52     -0.160    14.8800   0.065030     -0.159     0.3977   999.4267
 09/20/2019   17:49:54     -0.160    14.8784   0.063500     -0.159     0.3881   999.4195
 09/20/2019   17:49:56     -0.160    14.8759   0.061514     -0.159     0.3755   999.4102
 09/20/2019   17:49:58     -0.160    14.8731   0.059953     -0.159     0.3657   999.4029
 09/20/2019   17:50:00     -0.161    14.8703   0.064014     -0.160     0.3914   999.4233
 09/20/2019   17:50:02     -0.160    14.8673   0.072967     -0.159     0.4483   999.4678
 09/20/2019   17:50:04     -0.160    14.8643   0.080751     -0.159     0.4981   999.5068
 09/20/2019   17:50:06     -0.162    14.8615   0.091232     -0.161     0.5656   999.5594
 09/20/2019   17:50:08     -0.164    14.8584   0.119898     -0.163     0.7539   999.7053
 09/20/2019   17:50:10     -0.164    14.8548   0.176751     -0.163     1.1319   999.9978
 09/20/2019   17:50:12     -0.147    14.5073   0.602635     -0.146     4.5533  1002.6831
 09/20/2019   17:50:14      0.364    12.7373   3.938829      0.361    33.7345  1025.4658
 09/20/2019   17:50:16      1.029    12.3914   3.919066      1.022    33.8549  1025.6296
 09/20/2019   17:50:18      1.041    12.4312   3.923169      1.034    33.8584  1025.6247
 09/20/2019   17:50:20      1.072    12.4881   3.933664      1.065    33.9080  1025.6523
 09/20/2019   17:50:22      1.125    12.4848   3.944046      1.116    34.0108  1025.7329
 09/20/2019   17:50:24      1.090    12.4929   3.949257      1.082    34.0536  1025.7644
 09/20/2019   17:50:26      1.049    12.5272   3.951208      1.042    34.0413  1025.7480
 09/20/2019   17:50:28      1.078    12.5725   3.953575      1.070    34.0230  1025.7251
 09/20/2019   17:50:30      1.072    12.6385   3.959221      1.063    34.0175  1025.7079
 09/20/2019   17:50:32      1.084    12.6436   3.964429      1.076    34.0627  1025.7420
 09/20/2019   17:50:34      1.148    12.7111   3.965136      1.139    34.0085  1025.6871
 09/20/2019   17:50:36      1.016    12.7152   3.964307      1.009    33.9970  1025.6767
 09/20/2019   17:50:38      1.067    12.7226   3.965306      1.059    33.9998  1025.6776
 09/20/2019   17:50:40      1.081    12.6791   3.963456      1.073    34.0213  1025.7030
 09/20/2019   17:50:42      1.114    12.6404   3.963535      1.106    34.0571  1025.7384
 09/20/2019   17:50:44      1.127    12.6265   3.965935      1.118    34.0927  1025.7688
 09/20/2019   17:50:46      0.897    12.6173   3.962044      0.890    34.0638  1025.7472
 09/20/2019   17:50:48      1.107    12.5007   3.957299      1.098    34.1239  1025.8174
 09/20/2019   17:50:50      1.155    12.3926   3.945884      1.146    34.1123  1025.8296
 09/20/2019   17:50:52      1.091    12.3450   3.937280      1.082    34.0725  1025.8077
 09/20/2019   17:50:54      1.061    12.3313   3.927834      1.053    33.9938  1025.7491
 09/20/2019   17:50:56      1.077    12.3238   3.921063      1.069    33.9353  1025.7052
 09/20/2019   17:50:58      1.109    12.3315   3.911231      1.101    33.8335  1025.6249
 09/20/2019   17:51:00      1.123    12.3256   3.910090      1.115    33.8278  1025.6217
 09/20/2019   17:51:02      1.107    12.3195   3.905938      1.099    33.7932  1025.5960
 09/20/2019   17:51:04      1.115    12.3129   3.902989      1.107    33.7707  1025.5798
 09/20/2019   17:51:06      1.075    12.3062   3.901326      1.067    33.7608  1025.5732
 09/20/2019   17:51:08      1.036    12.2993   3.899486      1.029    33.7492  1025.5654
 09/20/2019   17:51:10      1.100    12.2893   3.897737      1.092    33.7413  1025.5614
 09/20/2019   17:51:12      1.119    12.2924   3.897127      1.111    33.7326  1025.5542
 09/20/2019   17:51:14      1.029    12.2947   3.896848      1.021    33.7280  1025.5497
 09/20/2019   17:51:16      1.121    12.2871   3.896066      1.113    33.7271  1025.5510
 09/20/2019   17:51:18      1.544    12.2619   3.893489      1.533    33.7248  1025.5559
 09/20/2019   17:51:20      2.247    12.2304   3.890381      2.230    33.7229  1025.5636
 09/20/2019   17:51:22      3.213    12.1534   3.883256      3.189    33.7230  1025.5827
 09/20/2019   17:51:24      4.149    12.0996   3.878300      4.118    33.7233  1025.5973
 09/20/2019   17:51:26      4.897    12.0788   3.876360      4.861    33.7229  1025.6044
 09/20/2019   17:51:28      5.763    12.0502   3.873631      5.720    33.7219  1025.6129
 09/20/2019   17:51:30      6.778    12.0316   3.871874      6.728    33.7213  1025.6205
 09/20/2019   17:51:32      7.664    11.9956   3.868827      7.606    33.7238  1025.6332
 09/20/2019   17:51:34      8.594    11.6118   3.833678      8.529    33.7286  1025.7127
 09/20/2019   17:51:36      9.642    11.0202   3.780423      9.569    33.7438  1025.8371
 09/20/2019   17:51:38     10.902    10.7910   3.761216     10.820    33.7630  1025.8987
 09/20/2019   17:51:40     12.007    10.7386   3.756401     11.917    33.7628  1025.9128
 09/20/2019   17:51:42     12.767    10.7160   3.754982     12.671    33.7691  1025.9251
 09/20/2019   17:51:44     13.497    10.7254   3.755435     13.395    33.7647  1025.9233
 09/20/2019   17:51:46     13.931    10.7313   3.755641     13.826    33.7611  1025.9215
 09/20/2019   17:51:48     14.243    10.7379   3.756102     14.136    33.7594  1025.9204
 09/20/2019   17:51:50     14.345    10.7359   3.755728     14.238    33.7575  1025.9197
 09/20/2019   17:51:52     13.909    10.7359   3.755556     13.804    33.7560  1025.9165
 09/20/2019   17:51:54     13.491    10.7341   3.754969     13.390    33.7520  1025.9119
 09/20/2019   17:51:56     12.414    10.7254   3.753162     12.320    33.7424  1025.9010
 09/20/2019   17:51:58     10.831    10.7450   3.755432     10.749    33.7477  1025.8945
 09/20/2019   17:52:00      9.404    10.8280   3.762629      9.334    33.7437  1025.8703
 09/20/2019   17:52:02      8.185    11.0175   3.779346      8.123    33.7364  1025.8253
 09/20/2019   17:52:04      7.172    11.3601   3.810860      7.119    33.7346  1025.7572
 09/20/2019   17:52:06      5.897    11.8580   3.855094      5.853    33.7155  1025.6447
 09/20/2019   17:52:08      4.588    11.9956   3.867077      4.553    33.7082  1025.6072
 09/20/2019   17:52:10      3.286    12.0583   3.872927      3.262    33.7088  1025.5901
 09/20/2019   17:52:12      2.136    12.1202   3.878983      2.120    33.7121  1025.5757
 09/20/2019   17:52:14      1.280    12.2077   3.886780      1.271    33.7090  1025.5528
 09/20/2019   17:52:16      0.726    12.2897   3.893985      0.721    33.7049  1025.5315
 09/20/2019   17:52:18      0.034    12.3713   3.900732      0.034    33.6969  1025.5064
 09/20/2019   17:52:20     -0.130    12.2609   3.890525     -0.129    33.6978  1025.5276
 09/20/2019   17:52:22     -0.129    12.2315   3.887528     -0.128    33.6959  1025.5318
