NOAA/NOS/CO-OPS
Disclaimer: These data are based upon the latest information available as of the date of your request, and may differ from the published tide tables.
Daily Tide Predictions
StationName: Bodega Harbor entrance 
State: CA 
Stationid: 9415625
ReferencedToStationName: San Francisco
ReferencedToStationId: 9414290
HeightOffsetLow: + 0.1
HeightOffsetHigh: + -0.2
TimeOffsetLow: -16
TimeOffsetHigh: -38
Prediction Type: Subordinate
From: 20190801 06:02 - 20190831 18:33
Units: Feet
Time Zone: LST_LDT
Datum: MLLW
Interval Type: High/Low

Date 		Day	Time		Pred	High/Low
2019/08/28	Wed	04:08 AM	-0.58	L
2019/08/28	Wed	10:54 AM	4.88	H
2019/08/28	Wed	04:00 PM	2.55	L
2019/08/28	Wed	09:50 PM	6.59	H
2019/08/29	Thu	04:53 AM	-0.76	L
2019/08/29	Thu	11:33 AM	5.13	H
2019/08/29	Thu	04:50 PM	2.14	L
2019/08/29	Thu	10:43 PM	6.65	H
2019/08/30	Fri	05:37 AM	-0.75	L
2019/08/30	Fri	12:11 PM	5.36	H
2019/08/30	Fri	05:41 PM	1.73	L
2019/08/30	Fri	11:37 PM	6.52	H
2019/08/31	Sat	06:20 AM	-0.52	L
2019/08/31	Sat	12:49 PM	5.58	H
2019/08/31	Sat	06:33 PM	1.36	L
